idx,Cond,ttype,choice,response,acc,rt,ssd
35,pnl,stop,stop,0,1,0.6517692,200
35,pnl,stop,go,1,0,0.6118197,400
35,pnl,stop,stop,0,1,0.6516836,200
35,pnl,go,stop,0,0,0.6520279,1000
35,pnl,go,go,1,1,0.5584746,1000
35,pnl,go,go,1,1,0.5452297,1000
35,pnl,stop,stop,0,1,0.6520597,250
35,pnl,go,go,1,1,0.6520055,1000
35,pnl,go,go,1,1,0.5587797,1000
35,pnl,go,go,1,1,0.5320922,1000
35,pnl,stop,stop,0,1,0.6520417,200
35,pnl,stop,stop,0,1,0.6520805,350
35,pnl,stop,stop,0,1,0.6517845,200
35,pnl,stop,stop,0,1,0.6520521,300
35,pnl,stop,stop,0,1,0.6518448,300
35,pnl,go,go,1,1,0.5721322,1000
35,pnl,go,go,1,1,0.5586907,1000
35,pnl,go,go,1,1,0.5588275,1000
35,pnl,stop,go,1,0,0.5315557,400
35,pnl,go,go,1,1,0.558743,1000
35,pnl,stop,go,1,0,0.5183463,400
35,pnl,stop,stop,0,1,0.6520293,350
35,pnl,go,go,1,1,0.5986532,1000
35,pnl,stop,stop,0,1,0.6520192,250
35,pnl,go,go,1,1,0.6118955,1000
35,pnl,go,go,1,1,0.5451537,1000
35,pnl,go,go,1,1,0.5451414,1000
35,pnl,go,go,1,1,0.5320796,1000
35,pnl,stop,stop,0,1,0.6520105,300
35,pnl,stop,stop,0,1,0.6518916,350
35,pnl,stop,stop,0,1,0.6520496,350
35,pnl,go,go,1,1,0.5718813,1000
35,pnl,go,go,1,1,0.5983852,1000
35,pnl,go,go,1,1,0.5588444,1000
35,pnl,stop,go,1,0,0.545428,400
35,pnl,go,go,1,1,0.5321361,1000
35,pnl,stop,stop,0,1,0.6519611,200
35,pnl,stop,go,1,0,0.6253358,400
35,pnl,stop,stop,0,1,0.6514511,250
35,pnl,stop,stop,0,1,0.6515827,200
35,pnl,go,go,1,1,0.5988277,1000
35,pnl,stop,stop,0,1,0.6520473,250
35,pnl,go,go,1,1,0.5588501,1000
35,pnl,stop,stop,0,1,0.6519242,300
35,pnl,go,go,1,1,0.5987475,1000
35,pnl,go,go,1,1,0.5718452,1000
35,pnl,go,go,1,1,0.5718396,1000
35,pnl,stop,stop,0,1,0.6514899,200
35,pnl,go,go,1,1,0.5712874,1000
35,pnl,stop,stop,0,1,0.6520471,250
35,pnl,go,go,1,1,0.5321029,1000
35,pnl,go,go,1,1,0.5318873,1000
35,pnl,go,go,1,1,0.5324183,1000
35,pnl,go,go,1,1,0.5463139,1000
35,pnl,stop,stop,0,1,0.6514713,200
35,pnl,stop,go,1,0,0.5316314,350
35,pnl,go,go,1,1,0.5188252,1000
35,pnl,stop,stop,0,1,0.6520935,250
35,pnl,stop,go,1,0,0.5727645,400
35,pnl,go,go,1,1,0.5986033,1000
35,pnl,go,go,1,1,0.5321148,1000
35,pnl,stop,go,1,0,0.5716381,400
35,pnl,stop,stop,0,1,0.6520133,300
35,pnl,stop,stop,0,1,0.6516889,300
35,pnl,go,stop,0,0,0.6520351,1000
35,pnl,stop,go,1,0,0.5315718,350
35,pnl,go,go,1,1,0.5320948,1000
35,pnl,go,go,1,1,0.5468339,1000
35,pnl,go,go,1,1,0.5453104,1000
35,pnl,go,go,1,1,0.5321365,1000
35,pnl,go,go,1,1,0.5050386,1000
35,pnl,go,go,1,1,0.5716893,1000
35,pnl,go,go,1,1,0.5321193,1000
35,pnl,stop,stop,0,1,0.6516034,300
35,pnl,go,go,1,1,0.532144,1000
35,pnl,go,go,1,1,0.5589589,1000
35,pnl,stop,stop,0,1,0.6518634,200
35,pnl,go,go,1,1,0.5319352,1000
35,pnl,stop,stop,0,1,0.6516292,250
35,pnl,stop,stop,0,1,0.6520724,200
35,pnl,stop,go,1,0,0.5183402,400
35,pnl,stop,stop,0,1,0.6539361,250
35,pnl,stop,stop,0,1,0.6515629,350
35,pnl,stop,go,1,0,0.5716481,350
35,pnl,stop,stop,0,1,0.6515874,300
35,pnl,go,go,1,1,0.625452,1000
35,pnl,go,go,1,1,0.5721799,1000
35,pnl,stop,go,1,0,0.5320897,400
35,pnl,go,go,1,1,0.5318001,1000
35,pnl,stop,stop,0,1,0.6520241,250
35,pnl,stop,stop,0,1,0.6516413,350
35,pnl,stop,go,1,0,0.518787,400
35,pnl,stop,go,1,0,0.5585806,400
35,pnl,go,go,1,1,0.5987265,1000
35,pnl,go,go,1,1,0.5321212,1000
35,pnl,go,go,1,1,0.5719225,1000
35,pnl,stop,stop,0,1,0.6520483,300
35,pnl,go,go,1,1,0.6384886,1000
35,pnl,stop,stop,0,1,0.6520305,300
35,pnl,go,go,1,1,0.5849323,1000
35,pnl,stop,stop,0,1,0.6520627,200
35,pnl,go,go,1,1,0.5317091,1000
35,pnl,stop,stop,0,1,0.6520587,350
35,pnl,stop,stop,0,1,0.6520704,200
35,pnl,stop,stop,0,1,0.6520779,250
35,pnl,go,go,1,1,0.5317241,1000
35,pnl,go,go,1,1,0.5450235,1000
35,pnl,go,go,1,1,0.5452758,1000
35,pnl,go,go,1,1,0.5854433,1000
35,pnl,go,go,1,1,0.5183761,1000
35,pnl,go,go,1,1,0.5054649,1000
35,pnl,stop,go,1,0,0.5316775,350
35,pnl,go,go,1,1,0.5454964,1000
35,pnl,stop,go,1,0,0.5855085,400
35,pnl,stop,stop,0,1,0.6538457,300
35,pnl,stop,stop,0,1,0.6514558,350
35,pnl,stop,stop,0,1,0.6520468,300
35,pnl,go,go,1,1,0.6382637,1000
35,pnl,stop,stop,0,1,0.6516529,250
35,pnl,go,go,1,1,0.598787,1000
35,pnl,go,go,1,1,0.638679,1000
35,pnl,go,go,1,1,0.5454727,1000
35,pnl,go,go,1,1,0.5449186,1000
35,pnl,go,go,1,1,0.6254266,1000
35,pnl,go,go,1,1,0.5316364,1000
35,pnl,stop,go,1,0,0.5188954,400
35,pnl,stop,stop,0,1,0.6515363,250
35,pnl,go,go,1,1,0.5454485,1000
35,pnl,stop,stop,0,1,0.6518283,200
35,pnl,stop,stop,0,1,0.6520928,200
36,bsl,go,go,1,1,0.5203284,1000
36,bsl,go,go,1,1,0.5851831,1000
36,bsl,go,go,1,1,0.5583311,1000
36,bsl,go,go,1,1,0.5851475,1000
36,bsl,go,go,1,1,0.5183008,1000
36,bsl,go,go,1,1,0.5185173,1000
36,bsl,go,go,1,1,0.5051478,1000
36,bsl,go,go,1,1,0.5450336,1000
36,bsl,go,go,1,1,0.5317882,1000
36,bsl,go,go,1,1,0.4918281,1000
36,bsl,go,go,1,1,0.5316428,1000
36,bsl,go,go,1,1,0.5468962,1000
36,bsl,stop,go,1,0,0.4519812,300
36,bsl,go,go,1,1,0.5051349,1000
36,bsl,go,go,1,1,0.5317787,1000
36,bsl,stop,go,1,0,0.5450468,350
36,bsl,go,go,1,1,0.5451502,1000
36,bsl,go,go,1,1,0.6114979,1000
36,bsl,stop,stop,0,1,0.6516823,250
36,bsl,stop,go,1,0,0.5451902,350
36,bsl,go,go,1,1,0.5584541,1000
36,bsl,go,go,1,1,0.5583681,1000
36,bsl,stop,stop,0,1,0.6518171,250
36,bsl,go,go,1,1,0.4783536,1000
36,bsl,go,go,1,1,0.5850731,1000
36,bsl,go,go,1,1,0.5318535,1000
36,bsl,go,go,1,1,0.5584094,1000
36,bsl,stop,go,1,0,0.5051333,400
36,bsl,stop,stop,0,1,0.6517878,200
36,bsl,stop,go,1,0,0.5184911,400
36,bsl,stop,stop,0,1,0.6515977,200
36,bsl,stop,stop,0,1,0.6517856,300
36,bsl,go,go,1,1,0.5201375,1000
36,bsl,stop,stop,0,1,0.6515022,200
36,bsl,go,go,1,1,0.5184613,1000
36,bsl,go,go,1,1,0.4784292,1000
36,bsl,go,go,1,1,0.5449892,1000
36,bsl,go,stop,0,0,0.6517635,1000
36,bsl,stop,stop,0,1,0.6517054,250
36,bsl,stop,stop,0,1,0.6517936,300
36,bsl,stop,go,1,0,0.5582716,350
36,bsl,stop,stop,0,1,0.6518814,200
36,bsl,stop,stop,0,1,0.6517653,250
36,bsl,go,go,1,1,0.5982832,1000
36,bsl,stop,stop,0,1,0.6518056,300
36,bsl,stop,stop,0,1,0.6518004,350
36,bsl,stop,go,1,0,0.5185075,400
36,bsl,go,go,1,1,0.5984763,1000
36,bsl,stop,go,1,0,0.5585192,400
36,bsl,go,go,1,1,0.5849726,1000
36,bsl,go,go,1,1,0.59851,1000
36,bsl,go,go,1,1,0.5850597,1000
36,bsl,go,go,1,1,0.5451721,1000
36,bsl,go,go,1,1,0.5718315,1000
36,bsl,go,go,1,1,0.6115278,1000
36,bsl,go,go,1,1,0.5578897,1000
36,bsl,stop,stop,0,1,0.651362,250
36,bsl,go,go,1,1,0.6117032,1000
36,bsl,go,go,1,1,0.5584611,1000
36,bsl,stop,stop,0,1,0.6516316,250
36,bsl,go,go,1,1,0.5185878,1000
36,bsl,stop,go,1,0,0.5994554,400
36,bsl,go,go,1,1,0.5069967,1000
36,bsl,stop,stop,0,1,0.6517958,350
36,bsl,stop,go,1,0,0.5059649,350
36,bsl,stop,stop,0,1,0.6533773,300
36,bsl,stop,stop,0,1,0.6517274,300
36,bsl,stop,stop,0,1,0.6535812,200
36,bsl,stop,go,1,0,0.5318538,400
36,bsl,go,go,1,1,0.5584904,1000
36,bsl,stop,stop,0,1,0.6518028,200
36,bsl,go,go,1,1,0.6136384,1000
36,bsl,go,go,1,1,0.6118384,1000
36,bsl,go,go,1,1,0.5451004,1000
36,bsl,go,go,1,1,0.5183404,1000
36,bsl,stop,stop,0,1,0.652007,300
36,bsl,stop,go,1,0,0.6384843,400
36,bsl,stop,stop,0,1,0.6517623,200
36,bsl,stop,stop,0,1,0.6518863,250
36,bsl,stop,stop,0,1,0.6517978,300
36,bsl,stop,stop,0,1,0.6517525,250
36,bsl,go,go,1,1,0.5318947,1000
36,bsl,go,go,1,1,0.5317941,1000
36,bsl,stop,stop,0,1,0.6517355,350
36,bsl,stop,go,1,0,0.6250804,400
36,bsl,go,go,1,1,0.6384636,1000
36,bsl,go,go,1,1,0.5052333,1000
36,bsl,go,go,1,1,0.558535,1000
36,bsl,go,go,1,1,0.6250678,1000
36,bsl,stop,stop,0,1,0.6517942,350
36,bsl,go,stop,0,0,0.6518074,1000
36,bsl,go,go,1,1,0.5051457,1000
36,bsl,go,go,1,1,0.6251135,1000
36,bsl,go,stop,0,0,0.6517793,1000
36,bsl,stop,stop,0,1,0.6518771,200
36,bsl,go,go,1,1,0.4653352,1000
36,bsl,go,go,1,1,0.5050029,1000
36,bsl,go,go,1,1,0.5984462,1000
36,bsl,stop,go,1,0,0.5051353,400
36,bsl,go,go,1,1,0.4653112,1000
36,bsl,go,go,1,1,0.491716,1000
36,bsl,go,go,1,1,0.5984579,1000
36,bsl,stop,go,1,0,0.47914,350
36,bsl,stop,stop,0,1,0.6517649,300
36,bsl,stop,go,1,0,0.5185553,400
36,bsl,go,go,1,1,0.5714876,1000
36,bsl,stop,stop,0,1,0.6517829,200
36,bsl,stop,stop,0,1,0.6512084,300
36,bsl,go,go,1,1,0.5589616,1000
36,bsl,stop,stop,0,1,0.6517937,200
36,bsl,go,go,1,1,0.5585149,1000
36,bsl,stop,go,1,0,0.4653017,250
36,bsl,go,go,1,1,0.5451799,1000
36,bsl,stop,stop,0,1,0.6510498,350
36,bsl,stop,stop,0,1,0.6517268,250
36,bsl,go,go,1,1,0.5318938,1000
36,bsl,go,go,1,1,0.4803933,1000
36,bsl,stop,stop,0,1,0.651684,300
36,bsl,stop,stop,0,1,0.6517913,300
36,bsl,stop,stop,0,1,0.6517834,250
36,bsl,go,go,1,1,0.6375212,1000
36,bsl,stop,stop,0,1,0.6517218,250
36,bsl,go,go,1,1,0.5718019,1000
36,bsl,go,go,1,1,0.5584382,1000
36,bsl,stop,stop,0,1,0.6517247,200
36,bsl,stop,go,1,0,0.5851257,400
36,bsl,go,go,1,1,0.611819,1000
36,bsl,go,go,1,1,0.61173,1000
36,bsl,stop,stop,0,1,0.6517648,200
36,bsl,go,go,1,1,0.5051812,1000
36,bsl,go,go,1,1,0.6385124,1000
36,bsl,stop,go,1,0,0.5069061,350
36,bsl,go,go,1,1,0.5184676,1000
36,bsl,stop,go,1,0,0.5317896,350
36,bsl,go,go,1,1,0.5317324,1000
36,bsl,go,go,1,1,0.5451213,1000
36,bsl,stop,go,1,0,0.6117385,400
36,bsl,go,go,1,1,0.5319204,1000
36,bsl,stop,go,1,0,0.5319131,400
36,bsl,go,go,1,1,0.5584748,1000
36,bsl,go,go,1,1,0.6394458,1000
36,bsl,go,go,1,1,0.611714,1000
36,bsl,stop,stop,0,1,0.653495,200
36,bsl,go,go,1,1,0.6384102,1000
36,bsl,go,go,1,1,0.6117422,1000
36,bsl,stop,stop,0,1,0.6517985,300
36,bsl,go,go,1,1,0.6518591,1000
36,bsl,go,go,1,1,0.6118252,1000
36,bsl,stop,stop,0,1,0.6515172,350
36,bsl,stop,stop,0,1,0.6517686,350
36,bsl,go,go,1,1,0.5184971,1000
36,bsl,go,go,1,1,0.598498,1000
36,bsl,go,go,1,1,0.5050778,1000
36,bsl,stop,stop,0,1,0.651558,250
36,bsl,stop,stop,0,1,0.6518092,200
36,bsl,stop,stop,0,1,0.651713,250
36,bsl,stop,go,1,0,0.5318191,400
36,bsl,stop,stop,0,1,0.6517074,300
36,bsl,go,go,1,1,0.5068671,1000
36,bsl,stop,stop,0,1,0.6516658,250
36,bsl,stop,stop,0,1,0.6517991,300
36,bsl,stop,stop,0,1,0.6517962,250
36,bsl,go,go,1,1,0.5585906,1000
36,bsl,go,go,1,1,0.5318911,1000
36,bsl,stop,stop,0,1,0.6515494,200
36,bsl,go,go,1,1,0.4919569,1000
36,bsl,go,go,1,1,0.5052108,1000
36,bsl,stop,go,1,0,0.5450529,400
36,bsl,go,go,1,1,0.5718591,1000
36,bsl,stop,go,1,0,0.5585647,350
36,bsl,go,go,1,1,0.558433,1000
36,bsl,go,go,1,1,0.5588774,1000
36,bsl,go,go,1,1,0.5717289,1000
36,bsl,stop,stop,0,1,0.6517392,350
36,bsl,stop,go,1,0,0.4919142,300
36,bsl,go,go,1,1,0.5585357,1000
36,bsl,go,go,1,1,0.5718633,1000
36,bsl,stop,stop,0,1,0.6536001,200
36,bsl,stop,go,1,0,0.5317721,400
36,bsl,go,go,1,1,0.5203313,1000
36,bsl,go,stop,0,0,0.6517487,1000
36,bsl,go,go,1,1,0.5069578,1000
36,bsl,go,go,1,1,0.6381205,1000
36,bsl,go,go,1,1,0.4784684,1000
36,bsl,stop,stop,0,1,0.6518538,250
36,bsl,go,go,1,1,0.505251,1000
36,bsl,stop,go,1,0,0.6117233,400
36,bsl,stop,go,1,0,0.6118688,400
36,bsl,go,go,1,1,0.5718269,1000
36,bsl,go,go,1,1,0.5584745,1000
36,bsl,go,go,1,1,0.5585696,1000
36,bsl,stop,stop,0,1,0.6517563,200
36,bsl,stop,stop,0,1,0.6517589,350
36,bsl,stop,go,1,0,0.5581993,350
36,bsl,stop,stop,0,1,0.6516727,300
36,bsl,go,go,1,1,0.5984731,1000
36,bsl,stop,stop,0,1,0.6517221,250
36,bsl,stop,stop,0,1,0.6517318,200
36,bsl,go,go,1,1,0.5582823,1000
36,bsl,stop,stop,0,1,0.6516164,300
36,bsl,go,go,1,1,0.5068858,1000
36,bsl,go,go,1,1,0.5585354,1000
36,bsl,go,go,1,1,0.5050719,1000
36,bsl,go,go,1,1,0.5183075,1000
36,bsl,stop,stop,0,1,0.6516214,250
36,bsl,stop,stop,0,1,0.6517379,350
36,bsl,stop,go,1,0,0.5176277,400
36,bsl,stop,stop,0,1,0.6517523,200
36,bsl,stop,stop,0,1,0.6519033,300
36,bsl,stop,stop,0,1,0.6516381,300
36,bsl,go,go,1,1,0.5049942,1000
36,bsl,go,go,1,1,0.5318019,1000
36,bsl,stop,stop,0,1,0.6519473,200
36,bsl,go,go,1,1,0.5179211,1000
36,bsl,go,go,1,1,0.6262633,1000
36,bsl,stop,go,1,0,0.5318803,350
36,bsl,go,go,1,1,0.5460556,1000
36,bsl,stop,go,1,0,0.5452332,400
36,bsl,go,go,1,1,0.5335218,1000
36,bsl,go,go,1,1,0.6385232,1000
36,bsl,stop,stop,0,1,0.6517058,250
36,pnl,go,go,1,1,0.5066034,1000
36,pnl,go,go,1,1,0.4781598,1000
36,pnl,go,go,1,1,0.5316232,1000
36,pnl,go,go,1,1,0.5450152,1000
36,pnl,go,go,1,1,0.3717585,1000
36,pnl,go,go,1,1,0.4916173,1000
36,pnl,go,go,1,1,0.5317772,1000
36,pnl,go,go,1,1,0.5450695,1000
36,pnl,go,go,1,1,0.5318483,1000
36,pnl,go,go,1,1,0.4785111,1000
36,pnl,go,go,1,1,0.491753,1000
36,pnl,go,go,1,1,0.5581059,1000
36,pnl,stop,go,1,0,0.4651241,300
36,pnl,stop,go,1,0,0.5049664,300
36,pnl,stop,go,1,0,0.5181788,400
36,pnl,go,go,1,1,0.5183786,1000
36,pnl,stop,stop,0,1,0.6516951,200
36,pnl,stop,go,1,0,0.5317202,350
36,pnl,go,go,1,1,0.598407,1000
36,pnl,go,stop,0,0,0.6514919,1000
36,pnl,go,go,1,1,0.3985097,1000
36,pnl,stop,stop,0,1,0.6517012,250
36,pnl,go,go,1,1,0.478266,1000
36,pnl,go,go,1,1,0.5449325,1000
36,pnl,stop,stop,0,1,0.6516115,250
36,pnl,go,go,1,1,0.5181967,1000
36,pnl,go,go,1,1,0.5317246,1000
36,pnl,go,go,1,1,0.5048843,1000
36,pnl,stop,go,1,0,0.5049496,350
36,pnl,stop,go,1,0,0.4650539,400
36,pnl,go,go,1,1,0.5049039,1000
36,pnl,stop,stop,0,1,0.651827,200
36,pnl,go,go,1,1,0.5198585,1000
36,pnl,stop,stop,0,1,0.6515948,200
36,pnl,go,go,1,1,0.5050403,1000
36,pnl,stop,go,1,0,0.5450165,400
36,pnl,go,go,1,1,0.5868702,1000
36,pnl,stop,stop,0,1,0.6514965,250
36,pnl,go,go,1,1,0.5584269,1000
36,pnl,stop,stop,0,1,0.6516657,300
36,pnl,stop,go,1,0,0.4652076,250
36,pnl,go,go,1,1,0.5580464,1000
36,pnl,go,go,1,1,0.5982549,1000
36,pnl,go,go,1,1,0.6117023,1000
36,pnl,go,go,1,1,0.5174493,1000
36,pnl,go,go,1,1,0.5584087,1000
36,pnl,stop,go,1,0,0.4917698,350
36,pnl,stop,stop,0,1,0.6516227,300
36,pnl,go,go,1,1,0.5717183,1000
36,pnl,stop,stop,0,1,0.6515322,200
36,pnl,stop,go,1,0,0.5450222,350
36,pnl,stop,go,1,0,0.5183665,400
36,pnl,go,go,1,1,0.5983784,1000
36,pnl,go,go,1,1,0.651667,1000
36,pnl,go,go,1,1,0.505144,1000
36,pnl,go,go,1,1,0.5583534,1000
36,pnl,go,go,1,1,0.518384,1000
36,pnl,stop,stop,0,1,0.651714,200
36,pnl,stop,go,1,0,0.5851093,400
36,pnl,go,go,1,1,0.5450052,1000
36,pnl,stop,go,1,0,0.5318074,300
36,pnl,stop,stop,0,1,0.6515972,300
36,pnl,stop,stop,0,1,0.6515416,200
36,pnl,go,go,1,1,0.5729082,1000
36,pnl,stop,stop,0,1,0.6517013,350
36,pnl,go,go,1,1,0.5733797,1000
36,pnl,go,go,1,1,0.558413,1000
36,pnl,stop,go,1,0,0.6133991,400
36,pnl,stop,stop,0,1,0.6517001,250
36,pnl,stop,stop,0,1,0.6516304,350
36,pnl,stop,stop,0,1,0.6515894,250
36,pnl,go,go,1,1,0.5184575,1000
36,pnl,go,go,1,1,0.6383018,1000
36,pnl,go,go,1,1,0.5983581,1000
36,pnl,go,stop,0,0,0.651584,1000
36,pnl,go,go,1,1,0.4920437,1000
36,pnl,stop,stop,0,1,0.6513419,300
36,pnl,stop,stop,0,1,0.651622,250
36,pnl,go,go,1,1,0.585018,1000
36,pnl,go,go,1,1,0.5583885,1000
36,pnl,stop,stop,0,1,0.6516631,250
36,pnl,go,go,1,1,0.5850576,1000
36,pnl,go,go,1,1,0.5582673,1000
36,pnl,stop,stop,0,1,0.6517459,200
36,pnl,stop,go,1,0,0.5181396,350
36,pnl,stop,go,1,0,0.5185055,400
36,pnl,stop,stop,0,1,0.6515112,200
36,pnl,go,go,1,1,0.5583218,1000
36,pnl,stop,go,1,0,0.5181753,350
36,pnl,go,go,1,1,0.5850729,1000
36,pnl,go,go,1,1,0.5851506,1000
36,pnl,stop,stop,0,1,0.6515007,400
36,pnl,stop,stop,0,1,0.6517694,300
36,pnl,go,go,1,1,0.6383931,1000
36,pnl,go,go,1,1,0.59846,1000
36,pnl,go,go,1,1,0.5862171,1000
36,pnl,go,stop,0,0,0.6516578,1000
36,pnl,stop,go,1,0,0.4916463,300
36,pnl,go,go,1,1,0.5982502,1000
36,pnl,stop,stop,0,1,0.651631,250
36,pnl,go,go,1,1,0.5316782,1000
36,pnl,stop,go,1,0,0.5450767,350
36,pnl,go,go,1,1,0.5715763,1000
36,pnl,stop,stop,0,1,0.6517602,350
36,pnl,stop,stop,0,1,0.6517673,200
36,pnl,stop,stop,0,1,0.6515062,250
36,pnl,stop,go,1,0,0.5050888,400
36,pnl,go,go,1,1,0.5850157,1000
36,pnl,go,go,1,1,0.5184075,1000
36,pnl,go,go,1,1,0.5985051,1000
36,pnl,go,go,1,1,0.5716417,1000
36,pnl,stop,stop,0,1,0.6515996,200
36,pnl,stop,stop,0,1,0.6517407,300
36,pnl,go,go,1,1,0.6517807,1000
36,pnl,stop,go,1,0,0.5452616,400
36,pnl,go,go,1,1,0.6384091,1000
36,pnl,go,go,1,1,0.505182,1000
36,pnl,stop,stop,0,1,0.6516593,350
36,pnl,go,go,1,1,0.5051827,1000
36,pnl,stop,stop,0,1,0.6515388,250
36,pnl,go,go,1,1,0.5851256,1000
36,pnl,go,go,1,1,0.5583475,1000
36,pnl,stop,stop,0,1,0.6517533,350
36,pnl,go,go,1,1,0.5583024,1000
36,pnl,stop,go,1,0,0.5984455,400
36,pnl,go,go,1,1,0.5984084,1000
36,pnl,stop,stop,0,1,0.6507607,250
36,pnl,stop,stop,0,1,0.6517042,200
36,pnl,go,go,1,1,0.5451992,1000
36,pnl,go,go,1,1,0.5584769,1000
36,pnl,stop,go,1,0,0.5984868,400
36,pnl,stop,stop,0,1,0.6515763,200
36,pnl,go,go,1,1,0.5318047,1000
36,pnl,go,stop,0,0,0.651834,1000
36,pnl,go,go,1,1,0.5185645,1000
36,pnl,stop,stop,0,1,0.6516914,300
36,pnl,stop,stop,0,1,0.6516465,300
36,pnl,go,go,1,1,0.5182729,1000
36,pnl,stop,stop,0,1,0.6517205,300
36,pnl,go,go,1,1,0.6117145,1000
36,pnl,go,go,1,1,0.5461683,1000
36,pnl,stop,stop,0,1,0.6527194,200
36,pnl,go,go,1,1,0.5450513,1000
36,pnl,go,go,1,1,0.6268078,1000
36,pnl,stop,stop,0,1,0.6518962,200
36,pnl,go,go,1,1,0.5317414,1000
36,pnl,stop,stop,0,1,0.6516228,350
36,pnl,go,go,1,1,0.5449987,1000
36,pnl,go,go,1,1,0.6117142,1000
36,pnl,stop,stop,0,1,0.6515686,250
36,pnl,go,go,1,1,0.5451321,1000
36,pnl,go,go,1,1,0.5183323,1000
36,pnl,stop,go,1,0,0.5050319,400
36,pnl,stop,go,1,0,0.4918954,300
36,pnl,stop,stop,0,1,0.6515828,250
36,pnl,go,go,1,1,0.5718194,1000
36,pnl,stop,go,1,0,0.5581991,350
36,pnl,stop,go,1,0,0.5984694,400
36,pnl,go,go,1,1,0.5603684,1000
36,pnl,stop,stop,0,1,0.6518526,400
36,pnl,go,go,1,1,0.5849582,1000
36,pnl,stop,stop,0,1,0.651673,200
36,pnl,go,go,1,1,0.5317792,1000
36,pnl,stop,stop,0,1,0.6517532,200
36,pnl,go,go,1,1,0.4785567,1000
36,pnl,go,go,1,1,0.4917401,1000
36,pnl,stop,stop,0,1,0.651692,250
36,pnl,stop,go,1,0,0.5583872,350
36,pnl,stop,stop,0,1,0.6516024,300
36,pnl,stop,stop,0,1,0.6516362,300
36,pnl,stop,go,1,0,0.5849799,400
36,pnl,go,go,1,1,0.5716468,1000
36,pnl,go,go,1,1,0.5984871,1000
36,pnl,go,go,1,1,0.5984923,1000
36,pnl,go,go,1,1,0.6116669,1000
36,pnl,stop,stop,0,1,0.6516624,250
36,pnl,stop,go,1,0,0.5584222,350
36,pnl,go,go,1,1,0.5983183,1000
36,pnl,go,go,1,1,0.5985012,1000
36,pnl,go,go,1,1,0.5183781,1000
36,pnl,stop,stop,0,1,0.6516724,200
36,pnl,go,go,1,1,0.5584006,1000
36,pnl,stop,go,1,0,0.5850801,400
36,pnl,stop,stop,0,1,0.6516515,300
36,pnl,go,go,1,1,0.5584838,1000
36,pnl,go,go,1,1,0.6249263,1000
36,pnl,stop,go,1,0,0.545166,400
36,pnl,go,go,1,1,0.5849416,1000
36,pnl,stop,stop,0,1,0.652106,200
36,pnl,stop,stop,0,1,0.6517954,350
36,pnl,go,go,1,1,0.5984052,1000
36,pnl,go,go,1,1,0.6115891,1000
36,pnl,stop,stop,0,1,0.6517911,250
36,pnl,go,go,1,1,0.5451723,1000
36,pnl,go,go,1,1,0.5846441,1000
36,pnl,stop,stop,0,1,0.6515552,350
36,pnl,stop,stop,0,1,0.6518248,300
36,pnl,go,go,1,1,0.5451782,1000
36,pnl,go,go,1,1,0.6118,1000
36,pnl,stop,stop,0,1,0.6517499,250
36,pnl,go,go,1,1,0.5717666,1000
36,pnl,go,go,1,1,0.5717712,1000
36,pnl,go,go,1,1,0.6251054,1000
36,pnl,stop,stop,0,1,0.6516699,250
36,pnl,go,go,1,1,0.6117577,1000
36,pnl,go,go,1,1,0.5849773,1000
36,pnl,stop,go,1,0,0.5846905,400
36,pnl,stop,stop,0,1,0.6518319,300
36,pnl,go,go,1,1,0.6250658,1000
36,pnl,stop,stop,0,1,0.6516159,300
36,pnl,stop,stop,0,1,0.6517277,350
36,pnl,stop,stop,0,1,0.6516076,400
36,pnl,go,go,1,1,0.5984193,1000
36,pnl,stop,stop,0,1,0.6518222,200
36,pnl,go,go,1,1,0.6117516,1000
36,pnl,stop,stop,0,1,0.6517706,250
36,pnl,stop,stop,0,1,0.6517653,200
36,pnl,stop,stop,0,1,0.6528695,350
36,pnl,go,go,1,1,0.6250732,1000
36,pnl,go,go,1,1,0.5984349,1000
36,pnl,go,go,1,1,0.6248588,1000
37,bsl,go,go,1,1,0.5716585,1000
37,bsl,go,go,1,1,0.6383672,1000
37,bsl,go,go,1,1,0.4916502,1000
37,bsl,go,go,1,1,0.5584972,1000
37,bsl,go,go,1,1,0.5588149,1000
37,bsl,go,go,1,1,0.518358,1000
37,bsl,go,go,1,1,0.5718279,1000
37,bsl,go,go,1,1,0.5717182,1000
37,bsl,go,go,1,1,0.5584946,1000
37,bsl,go,go,1,1,0.5449363,1000
37,bsl,go,go,1,1,0.531757,1000
37,bsl,go,go,1,1,0.5335859,1000
37,bsl,go,go,1,1,0.5451318,1000
37,bsl,stop,stop,0,1,0.651607,300
37,bsl,go,go,1,1,0.5850184,1000
37,bsl,stop,stop,0,1,0.651563,200
37,bsl,stop,go,1,0,0.545379,350
37,bsl,go,go,1,1,0.6117388,1000
37,bsl,stop,stop,0,1,0.651695,200
37,bsl,stop,stop,0,1,0.651561,250
37,bsl,go,go,1,1,0.5849314,1000
37,bsl,go,go,1,1,0.6382187,1000
37,bsl,stop,stop,0,1,0.6517696,250
37,bsl,stop,go,1,0,0.5451689,400
37,bsl,stop,stop,0,1,0.6535484,350
37,bsl,go,go,1,1,0.6116147,1000
37,bsl,go,go,1,1,0.5982455,1000
37,bsl,go,go,1,1,0.531748,1000
37,bsl,go,go,1,1,0.5851106,1000
