idx,GoTrial,StopSignal,Cond,ttype,choice,response,acc,rt,ssd
33,0,200,pnl,stop,stop,0,1,0.6517418,200
33,1,1000,pnl,go,go,1,1,0.5318225,1000
33,1,1000,pnl,go,go,1,1,0.5451723,1000
33,1,1000,pnl,go,go,1,1,0.5724642,1000
33,0,300,pnl,stop,stop,0,1,0.6517533,300
33,0,300,pnl,stop,stop,0,1,0.6517787,300
33,1,1000,pnl,go,go,1,1,0.5584785,1000
33,0,300,pnl,stop,stop,0,1,0.6515918,300
33,1,1000,pnl,go,go,1,1,0.5850908,1000
33,1,1000,pnl,go,go,1,1,0.5184499,1000
33,0,200,pnl,stop,stop,0,1,0.6534718,200
33,1,1000,pnl,go,go,1,1,0.5717399,1000
33,1,1000,pnl,go,go,1,1,0.5468098,1000
33,0,200,pnl,stop,stop,0,1,0.6517886,200
33,1,1000,pnl,go,go,1,1,0.5584861,1000
33,0,350,pnl,stop,go,1,0,0.5318265,350
33,1,1000,pnl,go,go,1,1,0.5582922,1000
33,1,1000,pnl,go,go,1,1,0.5584392,1000
33,0,250,pnl,stop,stop,0,1,0.6515661,250
33,1,1000,pnl,go,go,1,1,0.5452331,1000
33,1,1000,pnl,go,go,1,1,0.5716826,1000
33,0,400,pnl,stop,go,1,0,0.5451025,400
33,0,300,pnl,stop,stop,0,1,0.6534867,300
33,0,250,pnl,stop,stop,0,1,0.6517625,250
33,1,1000,pnl,go,go,1,1,0.5316964,1000
33,0,350,pnl,stop,go,1,0,0.5585193,350
33,0,400,pnl,stop,go,1,0,0.62499,400
33,1,1000,pnl,go,go,1,1,0.5449737,1000
33,0,400,pnl,stop,go,1,0,0.5717989,400
33,1,1000,pnl,go,go,1,1,0.5715677,1000
33,0,200,pnl,stop,stop,0,1,0.6516418,200
33,1,1000,pnl,go,go,1,1,0.5450238,1000
33,0,200,pnl,stop,stop,0,1,0.6517392,200
33,1,1000,pnl,go,go,1,1,0.5978835,1000
33,1,1000,pnl,go,go,1,1,0.5584714,1000
33,0,250,pnl,stop,stop,0,1,0.6516208,250
33,0,350,pnl,stop,stop,0,1,0.6515665,350
33,0,300,pnl,stop,stop,0,1,0.651626,300
33,0,300,pnl,stop,stop,0,1,0.6515579,300
33,0,400,pnl,stop,go,1,0,0.5316954,400
33,1,1000,pnl,go,go,1,1,0.5316722,1000
33,1,1000,pnl,go,go,1,1,0.5584158,1000
33,1,1000,pnl,go,go,1,1,0.5581914,1000
33,1,1000,pnl,go,go,1,1,0.5051102,1000
33,0,250,pnl,stop,stop,0,1,0.6515007,250
33,0,350,pnl,stop,stop,0,1,0.6517537,350
33,1,1000,pnl,go,go,1,1,0.531654,1000
33,1,1000,pnl,go,go,1,1,0.611768,1000
33,1,1000,pnl,go,go,1,1,0.5601366,1000
33,0,200,pnl,stop,stop,0,1,0.6517642,200
33,1,1000,pnl,go,go,1,1,0.5050633,1000
33,0,400,pnl,stop,go,1,0,0.5450724,400
33,0,300,pnl,stop,stop,0,1,0.6516558,300
33,1,1000,pnl,go,go,1,1,0.5584127,1000
33,1,1000,pnl,go,go,1,1,0.5316025,1000
33,0,400,pnl,stop,go,1,0,0.5451017,400
33,1,1000,pnl,go,go,1,1,0.558492,1000
33,0,200,pnl,stop,stop,0,1,0.6516053,200
33,0,350,pnl,stop,go,1,0,0.5318253,350
33,1,1000,pnl,go,go,1,1,0.6135217,1000
33,1,1000,pnl,go,go,1,1,0.5983573,1000
33,0,250,pnl,stop,stop,0,1,0.6517155,250
33,1,1000,pnl,go,go,1,1,0.5718752,1000
33,1,1000,pnl,go,go,1,1,0.5584319,1000
33,0,350,pnl,stop,go,1,0,0.5314624,350
33,0,300,pnl,stop,stop,0,1,0.6535181,300
33,1,1000,pnl,go,go,1,1,0.5318064,1000
33,1,1000,pnl,go,go,1,1,0.5449697,1000
33,0,250,pnl,stop,stop,0,1,0.651472,250
33,1,1000,pnl,go,go,1,1,0.5318354,1000
33,1,1000,pnl,go,go,1,1,0.518672,1000
33,1,1000,pnl,go,go,1,1,0.5983635,1000
33,0,250,pnl,stop,stop,0,1,0.651064,250
33,1,1000,pnl,go,go,1,1,0.5581639,1000
33,1,1000,pnl,go,go,1,1,0.5315628,1000
33,0,400,pnl,stop,go,1,0,0.545129,400
33,0,300,pnl,stop,stop,0,1,0.6517432,300
33,1,1000,pnl,go,go,1,1,0.5584785,1000
33,0,300,pnl,stop,stop,0,1,0.6516467,300
33,0,350,pnl,stop,stop,0,1,0.6517522,350
33,0,400,pnl,stop,go,1,0,0.5717857,400
33,1,1000,pnl,go,go,1,1,0.5583659,1000
33,0,200,pnl,stop,stop,0,1,0.6515302,200
33,1,1000,pnl,go,go,1,1,0.5728274,1000
33,0,250,pnl,stop,stop,0,1,0.6527507,250
33,0,200,pnl,stop,stop,0,1,0.6517435,200
33,0,350,pnl,stop,go,1,0,0.5461507,350
33,1,1000,pnl,go,go,1,1,0.6001954,1000
33,1,1000,pnl,go,go,1,1,0.5728939,1000
33,1,1000,pnl,go,go,1,1,0.5316845,1000
34,1,1000,bsl,go,go,1,1,0.43822,1000
34,1,1000,bsl,go,go,1,1,0.4515743,1000
34,1,1000,bsl,go,go,1,1,0.4384186,1000
34,1,1000,bsl,go,go,1,1,0.5316457,1000
34,1,1000,bsl,go,go,1,1,0.5040564,1000
34,1,1000,bsl,go,go,1,1,0.4785812,1000
34,1,1000,bsl,go,go,1,1,0.51843,1000
34,1,1000,bsl,go,go,1,1,0.4916557,1000
34,1,1000,bsl,go,go,1,1,0.4909897,1000
34,1,1000,bsl,go,go,1,1,0.5182194,1000
34,1,1000,bsl,go,go,1,1,0.3581768,1000
34,1,1000,bsl,go,go,1,1,0.5314814,1000
34,0,300,bsl,stop,go,1,0,0.5050569,300
34,0,300,bsl,stop,go,1,0,0.505109,300
34,0,400,bsl,stop,go,1,0,0.491771,400
34,1,1000,bsl,go,go,1,1,0.5049548,1000
34,0,200,bsl,stop,stop,0,1,0.6516445,200
34,0,350,bsl,stop,go,1,0,0.5716278,350
34,1,1000,bsl,go,go,1,1,0.6116416,1000
34,1,1000,bsl,go,go,1,1,0.5449507,1000
34,1,1000,bsl,go,go,1,1,0.4782883,1000
34,0,250,bsl,stop,stop,0,1,0.6516577,250
34,1,1000,bsl,go,go,1,1,0.4516215,1000
34,1,1000,bsl,go,go,1,1,0.5582919,1000
34,0,250,bsl,stop,stop,0,1,0.6518375,250
34,1,1000,bsl,go,go,1,1,0.5176739,1000
34,1,1000,bsl,go,go,1,1,0.5183791,1000
34,1,1000,bsl,go,go,1,1,0.5450594,1000
34,0,350,bsl,stop,go,1,0,0.5317401,350
34,0,400,bsl,stop,go,1,0,0.4917944,400
34,1,1000,bsl,go,go,1,1,0.5714714,1000
34,0,200,bsl,stop,stop,0,1,0.6517217,200
34,1,1000,bsl,go,go,1,1,0.5197985,1000
34,0,200,bsl,stop,stop,0,1,0.6516374,200
34,1,1000,bsl,go,go,1,1,0.5183329,1000
34,0,400,bsl,stop,go,1,0,0.5982329,400
34,1,1000,bsl,go,go,1,1,0.5708157,1000
34,0,250,bsl,stop,stop,0,1,0.6516485,250
34,1,1000,bsl,go,go,1,1,0.5984597,1000
34,0,300,bsl,stop,stop,0,1,0.6515928,300
34,0,250,bsl,stop,stop,0,1,0.6521514,250
34,1,1000,bsl,go,go,1,1,0.478168,1000
34,1,1000,bsl,go,go,1,1,0.5849297,1000
34,1,1000,bsl,go,go,1,1,0.5850946,1000
34,1,1000,bsl,go,go,1,1,0.5591681,1000
34,1,1000,bsl,go,go,1,1,0.4784363,1000
34,0,350,bsl,stop,go,1,0,0.5316056,350
34,0,300,bsl,stop,stop,0,1,0.6516997,300
34,1,1000,bsl,go,go,1,1,0.5974253,1000
34,0,200,bsl,stop,stop,0,1,0.65146,200
34,0,350,bsl,stop,go,1,0,0.5317975,350
34,0,400,bsl,stop,go,1,0,0.5715623,400
34,1,1000,bsl,go,go,1,1,0.5442329,1000
34,1,1000,bsl,go,go,1,1,0.585012,1000
34,1,1000,bsl,go,go,1,1,0.5581639,1000
34,1,1000,bsl,go,go,1,1,0.5333847,1000
34,1,1000,bsl,go,go,1,1,0.5716387,1000
34,0,200,bsl,stop,stop,0,1,0.6517091,200
34,0,400,bsl,stop,go,1,0,0.5983455,400
34,1,1000,bsl,go,go,1,1,0.6118395,1000
34,0,300,bsl,stop,stop,0,1,0.6504279,300
34,0,300,bsl,stop,stop,0,1,0.6534641,300
34,0,200,bsl,stop,stop,0,1,0.6527304,200
34,1,1000,bsl,go,go,1,1,0.6249665,1000
34,0,350,bsl,stop,go,1,0,0.5601619,350
34,1,1000,bsl,go,go,1,1,0.6383384,1000
34,1,1000,bsl,go,go,1,1,0.5984155,1000
34,0,400,bsl,stop,go,1,0,0.5984291,400
34,0,250,bsl,stop,stop,0,1,0.6517615,250
34,0,350,bsl,stop,stop,0,1,0.6513168,350
34,0,250,bsl,stop,stop,0,1,0.6517265,250
34,1,1000,bsl,go,go,1,1,0.6249739,1000
34,1,1000,bsl,go,go,1,1,0.5716561,1000
34,1,1000,bsl,go,go,1,1,0.5974595,1000
34,1,1000,bsl,go,go,1,1,0.4649398,1000
34,1,1000,bsl,go,go,1,1,0.5982853,1000
34,0,300,bsl,stop,stop,0,1,0.6507349,300
34,0,250,bsl,stop,stop,0,1,0.6516678,250
34,1,1000,bsl,go,go,1,1,0.5703859,1000
34,1,1000,bsl,go,go,1,1,0.598297,1000
34,0,250,bsl,stop,stop,0,1,0.6515334,250
34,1,1000,bsl,go,stop,0,0,0.651874,1000
34,1,1000,bsl,go,go,1,1,0.4779359,1000
34,0,200,bsl,stop,stop,0,1,0.6518141,200
34,0,350,bsl,stop,stop,0,1,0.650668,350
34,0,400,bsl,stop,go,1,0,0.5984987,400
34,0,200,bsl,stop,stop,0,1,0.6504331,200
34,1,1000,bsl,go,go,1,1,0.5305793,1000
34,0,350,bsl,stop,stop,0,1,0.6517246,350
34,1,1000,bsl,go,go,1,1,0.6515925,1000
34,1,1000,bsl,go,go,1,1,0.6517471,1000
34,0,400,bsl,stop,go,1,0,0.557164,400
34,0,300,bsl,stop,stop,0,1,0.6517823,300
34,1,1000,bsl,go,go,1,1,0.5850725,1000
34,1,1000,bsl,go,stop,0,0,0.6516738,1000
34,1,1000,bsl,go,go,1,1,0.5841375,1000
34,1,1000,bsl,go,go,1,1,0.6115674,1000
34,0,300,bsl,stop,stop,0,1,0.6515947,300
34,1,1000,bsl,go,go,1,1,0.6374924,1000
34,0,250,bsl,stop,stop,0,1,0.6515864,250
34,1,1000,bsl,go,go,1,1,0.5715115,1000
34,0,350,bsl,stop,stop,0,1,0.6517175,350
34,1,1000,bsl,go,stop,0,0,0.6516131,1000
34,0,350,bsl,stop,go,1,0,0.4514955,350
34,0,200,bsl,stop,stop,0,1,0.6516608,200
34,0,250,bsl,stop,stop,0,1,0.6507863,250
34,0,400,bsl,stop,go,1,0,0.5183381,400
34,1,1000,bsl,go,go,1,1,0.5840231,1000
34,1,1000,bsl,go,go,1,1,0.5718302,1000
34,1,1000,bsl,go,go,1,1,0.5170733,1000
34,1,1000,bsl,go,stop,0,0,0.6516864,1000
34,0,200,bsl,stop,stop,0,1,0.650618,200
34,0,300,bsl,stop,stop,0,1,0.6516188,300
34,1,1000,bsl,go,go,1,1,0.6106381,1000
34,0,400,bsl,stop,go,1,0,0.6117282,400
34,1,1000,bsl,go,go,1,1,0.597092,1000
34,1,1000,bsl,go,go,1,1,0.6250102,1000
34,0,350,bsl,stop,stop,0,1,0.6508085,350
34,1,1000,bsl,go,stop,0,0,0.6516134,1000
34,0,250,bsl,stop,stop,0,1,0.6510514,250
34,1,1000,bsl,go,stop,0,0,0.651668,1000
34,1,1000,bsl,go,stop,0,0,0.6505974,1000
34,0,350,bsl,stop,go,1,0,0.4915632,350
34,1,1000,bsl,go,go,1,1,0.5706544,1000
34,0,400,bsl,stop,go,1,0,0.6114967,400
34,1,1000,bsl,go,go,1,1,0.6248998,1000
34,0,250,bsl,stop,stop,0,1,0.6517459,250
34,0,200,bsl,stop,stop,0,1,0.6517734,200
34,1,1000,bsl,go,go,1,1,0.5583748,1000
34,1,1000,bsl,go,stop,0,0,0.6507308,1000
34,0,400,bsl,stop,go,1,0,0.5451016,400
34,0,200,bsl,stop,stop,0,1,0.6523815,200
34,1,1000,bsl,go,go,1,1,0.5584931,1000
34,1,1000,bsl,go,go,1,1,0.5718849,1000
34,1,1000,bsl,go,go,1,1,0.6131002,1000
34,0,300,bsl,stop,stop,0,1,0.6510692,300
34,0,300,bsl,stop,stop,0,1,0.6528235,300
34,1,1000,bsl,go,stop,0,0,0.6518164,1000
34,0,300,bsl,stop,stop,0,1,0.6523151,300
34,1,1000,bsl,go,go,1,1,0.5317454,1000
34,1,1000,bsl,go,go,1,1,0.5970835,1000
34,0,200,bsl,stop,stop,0,1,0.6524504,200
34,1,1000,bsl,go,go,1,1,0.5705152,1000
34,1,1000,bsl,go,go,1,1,0.5582643,1000
34,0,200,bsl,stop,stop,0,1,0.6514741,200
34,1,1000,bsl,go,go,1,1,0.5850801,1000
34,0,350,bsl,stop,stop,0,1,0.6516892,350
34,1,1000,bsl,go,go,1,1,0.5983372,1000
34,1,1000,bsl,go,go,1,1,0.5717684,1000
34,0,250,bsl,stop,stop,0,1,0.6517329,250
34,1,1000,bsl,go,go,1,1,0.5308584,1000
34,1,1000,bsl,go,go,1,1,0.6516203,1000
34,0,400,bsl,stop,go,1,0,0.5848622,400
34,0,300,bsl,stop,stop,0,1,0.6515992,300
34,0,250,bsl,stop,stop,0,1,0.6517089,250
34,1,1000,bsl,go,go,1,1,0.6116005,1000
34,0,350,bsl,stop,stop,0,1,0.6517242,350
34,0,400,bsl,stop,go,1,0,0.6116544,400
34,1,1000,bsl,go,go,1,1,0.5449413,1000
34,0,400,bsl,stop,stop,0,1,0.6516781,400
34,1,1000,bsl,go,stop,0,0,0.6520679,1000
34,0,200,bsl,stop,stop,0,1,0.651614,200
34,1,1000,bsl,go,go,1,1,0.4908434,1000
34,0,200,bsl,stop,stop,0,1,0.6516708,200
34,1,1000,bsl,go,stop,0,0,0.6508758,1000
34,1,1000,bsl,go,go,1,1,0.5847074,1000
34,0,250,bsl,stop,stop,0,1,0.6515785,250
34,0,350,bsl,stop,go,1,0,0.4917908,350
34,0,300,bsl,stop,stop,0,1,0.6516248,300
34,0,300,bsl,stop,stop,0,1,0.6517613,300
34,0,400,bsl,stop,go,1,0,0.5317209,400
34,1,1000,bsl,go,go,1,1,0.5717831,1000
34,1,1000,bsl,go,stop,0,0,0.6515976,1000
34,1,1000,bsl,go,go,1,1,0.6114357,1000
34,1,1000,bsl,go,go,1,1,0.5983884,1000
34,0,250,bsl,stop,stop,0,1,0.651605,250
34,0,350,bsl,stop,stop,0,1,0.6517318,350
34,1,1000,bsl,go,go,1,1,0.5846098,1000
34,1,1000,bsl,go,go,1,1,0.6401318,1000
34,1,1000,bsl,go,go,1,1,0.5184823,1000
34,0,200,bsl,stop,stop,0,1,0.6516992,200
34,1,1000,bsl,go,go,1,1,0.5317557,1000
34,0,400,bsl,stop,go,1,0,0.6255841,400
34,0,300,bsl,stop,stop,0,1,0.6517385,300
34,1,1000,bsl,go,go,1,1,0.5584058,1000
34,1,1000,bsl,go,go,1,1,0.5583854,1000
34,0,400,bsl,stop,go,1,0,0.5984303,400
34,1,1000,bsl,go,go,1,1,0.5717037,1000
34,0,200,bsl,stop,stop,0,1,0.6515676,200
34,0,350,bsl,stop,go,1,0,0.5716082,350
34,1,1000,bsl,go,go,1,1,0.6370299,1000
34,1,1000,bsl,go,stop,0,0,0.6516563,1000
34,0,250,bsl,stop,stop,0,1,0.6506435,250
34,1,1000,bsl,go,go,1,1,0.5850094,1000
34,1,1000,bsl,go,stop,0,0,0.651081,1000
34,0,350,bsl,stop,go,1,0,0.5317506,350
34,0,300,bsl,stop,stop,0,1,0.6517246,300
34,1,1000,bsl,go,go,1,1,0.5316514,1000
34,1,1000,bsl,go,go,1,1,0.5848654,1000
34,0,250,bsl,stop,stop,0,1,0.6516594,250
34,1,1000,bsl,go,go,1,1,0.5172597,1000
34,1,1000,bsl,go,go,1,1,0.5316103,1000
34,1,1000,bsl,go,go,1,1,0.5438958,1000
34,0,250,bsl,stop,stop,0,1,0.6517516,250
34,1,1000,bsl,go,go,1,1,0.5845796,1000
34,1,1000,bsl,go,go,1,1,0.5849704,1000
34,0,400,bsl,stop,go,1,0,0.5844253,400
34,0,300,bsl,stop,stop,0,1,0.6518282,300
34,1,1000,bsl,go,go,1,1,0.6103727,1000
34,0,300,bsl,stop,stop,0,1,0.6520244,300
34,0,350,bsl,stop,stop,0,1,0.6515827,350
34,0,400,bsl,stop,go,1,0,0.6115667,400
34,1,1000,bsl,go,go,1,1,0.6249072,1000
34,0,200,bsl,stop,stop,0,1,0.65349,200
34,1,1000,bsl,go,go,1,1,0.6249063,1000
34,0,250,bsl,stop,stop,0,1,0.6517612,250
34,0,200,bsl,stop,stop,0,1,0.651258,200
34,0,350,bsl,stop,go,1,0,0.4918046,350
34,1,1000,bsl,go,go,1,1,0.613505,1000
34,1,1000,bsl,go,go,1,1,0.5850551,1000
34,1,1000,bsl,go,go,1,1,0.571612,1000
34,1,1000,pnl,go,go,1,1,0.5585534,1000
34,1,1000,pnl,go,go,1,1,0.5717797,1000
34,1,1000,pnl,go,go,1,1,0.558499,1000
34,1,1000,pnl,go,go,1,1,0.545072,1000
34,1,1000,pnl,go,go,1,1,0.5983791,1000
34,1,1000,pnl,go,go,1,1,0.5850648,1000
34,1,1000,pnl,go,go,1,1,0.5184473,1000
34,1,1000,pnl,go,go,1,1,0.6116865,1000
34,1,1000,pnl,go,go,1,1,0.5602288,1000
34,1,1000,pnl,go,go,1,1,0.5585018,1000
34,1,1000,pnl,go,go,1,1,0.4917221,1000
34,1,1000,pnl,go,go,1,1,0.4918449,1000
34,1,1000,pnl,go,go,1,1,0.5585066,1000
34,0,300,pnl,stop,stop,0,1,0.6515927,300
34,1,1000,pnl,go,go,1,1,0.5580951,1000
34,0,200,pnl,stop,stop,0,1,0.6514866,200
34,0,350,pnl,stop,go,1,0,0.5317991,350
34,1,1000,pnl,go,go,1,1,0.6383633,1000
34,0,200,pnl,stop,stop,0,1,0.6517849,200
34,0,250,pnl,stop,stop,0,1,0.6517819,250
34,1,1000,pnl,go,go,1,1,0.5984079,1000
34,1,1000,pnl,go,go,1,1,0.5583381,1000
34,0,250,pnl,stop,stop,0,1,0.6517032,250
34,0,400,pnl,stop,go,1,0,0.5717499,400
34,0,350,pnl,stop,stop,0,1,0.6517471,350
34,1,1000,pnl,go,go,1,1,0.5851306,1000
34,1,1000,pnl,go,go,1,1,0.5984962,1000
34,1,1000,pnl,go,go,1,1,0.5850396,1000
34,1,1000,pnl,go,go,1,1,0.4384299,1000
34,0,400,pnl,stop,go,1,0,0.5583019,400
34,1,1000,pnl,go,go,1,1,0.5851294,1000
34,0,300,pnl,stop,go,1,0,0.5585313,300
34,1,1000,pnl,go,go,1,1,0.6249709,1000
34,0,300,pnl,stop,stop,0,1,0.6514996,300
34,1,1000,pnl,go,go,1,1,0.6384055,1000
34,0,300,pnl,stop,go,1,0,0.5319201,300
34,0,200,pnl,stop,stop,0,1,0.6514747,200
34,1,1000,pnl,go,go,1,1,0.6117497,1000
34,1,1000,pnl,go,go,1,1,0.5717319,1000
34,1,1000,pnl,go,go,1,1,0.6516746,1000
34,0,200,pnl,stop,stop,0,1,0.6517213,200
34,0,400,pnl,stop,go,1,0,0.5318274,400
34,0,350,pnl,stop,stop,0,1,0.6516169,350
34,1,1000,pnl,go,go,1,1,0.5717673,1000
34,1,1000,pnl,go,go,1,1,0.6117662,1000
34,0,250,pnl,stop,stop,0,1,0.6516235,250
34,1,1000,pnl,go,go,1,1,0.4920819,1000
34,1,1000,pnl,go,go,1,1,0.6117278,1000
34,0,350,pnl,stop,go,1,0,0.5582777,350
34,1,1000,pnl,go,go,1,1,0.5450707,1000
34,1,1000,pnl,go,go,1,1,0.6117202,1000
34,0,400,pnl,stop,go,1,0,0.6384138,400
34,0,250,pnl,stop,stop,0,1,0.6516747,250
34,1,1000,pnl,go,go,1,1,0.6135154,1000
34,1,1000,pnl,go,go,1,1,0.6116383,1000
34,0,300,pnl,stop,stop,0,1,0.6516308,300
34,1,1000,pnl,go,stop,0,0,0.6517649,1000
34,0,300,pnl,stop,stop,0,1,0.6518566,300
34,0,250,pnl,stop,stop,0,1,0.6517762,250
34,0,350,pnl,stop,go,1,0,0.5452234,350
34,1,1000,pnl,go,go,1,1,0.5317699,1000
34,1,1000,pnl,go,go,1,1,0.6128834,1000
34,0,400,pnl,stop,go,1,0,0.6117888,400
34,0,250,pnl,stop,stop,0,1,0.6535902,250
34,1,1000,pnl,go,go,1,1,0.6263804,1000
34,1,1000,pnl,go,go,1,1,0.5735,1000
34,0,200,pnl,stop,stop,0,1,0.6517471,200
34,1,1000,pnl,go,go,1,1,0.6116606,1000
34,0,350,pnl,stop,go,1,0,0.5850665,350
34,0,200,pnl,stop,stop,0,1,0.6511817,200
34,1,1000,pnl,go,go,1,1,0.5584671,1000
34,0,400,pnl,stop,stop,0,1,0.6516863,400
34,1,1000,pnl,go,go,1,1,0.6384546,1000
34,1,1000,pnl,go,go,1,1,0.6381442,1000
34,1,1000,pnl,go,stop,0,0,0.6535129,1000
34,0,400,pnl,stop,go,1,0,0.6001098,400
34,0,300,pnl,stop,stop,0,1,0.6516952,300
34,1,1000,pnl,go,go,1,1,0.5984667,1000
34,1,1000,pnl,go,go,1,1,0.5851242,1000
34,0,250,pnl,stop,stop,0,1,0.6517185,250
34,1,1000,pnl,go,go,1,1,0.6383392,1000
34,1,1000,pnl,go,go,1,1,0.6117278,1000
34,0,250,pnl,stop,stop,0,1,0.6516705,250
34,0,200,pnl,stop,stop,0,1,0.6517323,200
34,0,350,pnl,stop,stop,0,1,0.6517409,350
34,1,1000,pnl,go,go,1,1,0.598432,1000
34,1,1000,pnl,go,go,1,1,0.611569,1000
34,0,300,pnl,stop,stop,0,1,0.6518311,300
34,0,350,pnl,stop,go,1,0,0.5984769,350
34,0,200,pnl,stop,stop,0,1,0.651552,200
34,1,1000,pnl,go,go,1,1,0.6516542,1000
34,1,1000,pnl,go,go,1,1,0.6250564,1000
34,1,1000,pnl,go,go,1,1,0.5983049,1000
34,1,1000,pnl,go,go,1,1,0.6515899,1000
34,0,400,pnl,stop,go,1,0,0.5982457,400
34,1,1000,pnl,go,go,1,1,0.4385764,1000
34,0,400,pnl,stop,go,1,0,0.5983885,400
34,1,1000,pnl,go,go,1,1,0.5584526,1000
34,0,200,pnl,stop,stop,0,1,0.6517371,200
34,1,1000,pnl,go,go,1,1,0.5983975,1000
34,0,250,pnl,stop,stop,0,1,0.6516607,250
34,1,1000,pnl,go,go,1,1,0.5851236,1000
34,0,300,pnl,stop,stop,0,1,0.6517168,300
34,1,1000,pnl,go,go,1,1,0.5718223,1000
34,0,300,pnl,stop,stop,0,1,0.6517276,300
34,1,1000,pnl,go,go,1,1,0.5984581,1000
34,0,350,pnl,stop,stop,0,1,0.6517027,350
34,1,1000,pnl,go,go,1,1,0.5583877,1000
34,1,1000,pnl,go,go,1,1,0.6383318,1000
34,0,350,pnl,stop,stop,0,1,0.6517329,350
34,1,1000,pnl,go,go,1,1,0.6250697,1000
34,0,250,pnl,stop,stop,0,1,0.651826,250
34,0,200,pnl,stop,stop,0,1,0.6517217,200
34,1,1000,pnl,go,go,1,1,0.558343,1000
34,0,400,pnl,stop,stop,0,1,0.6517638,400
34,1,1000,pnl,go,stop,0,0,0.651777,1000
34,1,1000,pnl,go,go,1,1,0.531746,1000
34,0,400,pnl,stop,go,1,0,0.6249149,400
34,1,1000,pnl,go,go,1,1,0.6267691,1000
34,1,1000,pnl,go,go,1,1,0.478439,1000
34,1,1000,pnl,go,go,1,1,0.585028,1000
34,0,300,pnl,stop,stop,0,1,0.6517748,300
34,0,250,pnl,stop,stop,0,1,0.6517207,250
34,0,200,pnl,stop,stop,0,1,0.6517204,200
34,1,1000,pnl,go,go,1,1,0.492103,1000
34,0,200,pnl,stop,stop,0,1,0.6517107,200
34,1,1000,pnl,go,go,1,1,0.5317471,1000
34,1,1000,pnl,go,go,1,1,0.5983532,1000
34,0,400,pnl,stop,go,1,0,0.5584869,400
34,1,1000,pnl,go,go,1,1,0.5983985,1000
34,1,1000,pnl,go,stop,0,0,0.6516827,1000
34,0,350,pnl,stop,go,1,0,0.5718045,350
34,1,1000,pnl,go,go,1,1,0.5451762,1000
34,0,350,pnl,stop,stop,0,1,0.6517284,350
34,1,1000,pnl,go,go,1,1,0.6384966,1000
34,0,300,pnl,stop,stop,0,1,0.6517162,300
34,0,250,pnl,stop,stop,0,1,0.6534874,250
34,1,1000,pnl,go,go,1,1,0.5184315,1000
34,0,300,pnl,stop,stop,0,1,0.6515741,300
34,1,1000,pnl,go,go,1,1,0.6383101,1000
34,0,200,pnl,stop,stop,0,1,0.6517852,200
34,0,250,pnl,stop,stop,0,1,0.6516792,250
34,1,1000,pnl,go,go,1,1,0.61182,1000
34,0,400,pnl,stop,go,1,0,0.5318262,400
34,1,1000,pnl,go,go,1,1,0.5984904,1000
34,1,1000,pnl,go,go,1,1,0.598328,1000
34,0,350,pnl,stop,stop,0,1,0.6514712,350
34,1,1000,pnl,go,go,1,1,0.6250446,1000
34,1,1000,pnl,go,go,1,1,0.6515868,1000
34,1,1000,pnl,go,go,1,1,0.6384221,1000
34,0,350,pnl,stop,stop,0,1,0.6517904,350
34,1,1000,pnl,go,stop,0,0,0.6516672,1000
34,0,300,pnl,stop,stop,0,1,0.6517669,300
34,1,1000,pnl,go,go,1,1,0.558527,1000
34,0,250,pnl,stop,stop,0,1,0.6516448,250
34,0,400,pnl,stop,go,1,0,0.6250125,400
34,1,1000,pnl,go,go,1,1,0.5450379,1000
34,0,200,pnl,stop,stop,0,1,0.651729,200
34,1,1000,pnl,go,go,1,1,0.4919574,1000
34,1,1000,pnl,go,go,1,1,0.5584853,1000
34,0,250,pnl,stop,stop,0,1,0.6517093,250
34,0,300,pnl,stop,stop,0,1,0.6518177,300
34,1,1000,pnl,go,go,1,1,0.5584649,1000
34,1,1000,pnl,go,go,1,1,0.5718455,1000
34,0,350,pnl,stop,go,1,0,0.5450797,350
34,1,1000,pnl,go,go,1,1,0.62485,1000
34,1,1000,pnl,go,go,1,1,0.5983723,1000
34,0,200,pnl,stop,stop,0,1,0.6517538,200
34,1,1000,pnl,go,go,1,1,0.5851214,1000
34,0,250,pnl,stop,stop,0,1,0.6518577,250
34,0,200,pnl,stop,stop,0,1,0.6517329,200
34,1,1000,pnl,go,go,1,1,0.5202809,1000
34,0,400,pnl,stop,stop,0,1,0.6515062,400
34,1,1000,pnl,go,go,1,1,0.6118231,1000
34,0,400,pnl,stop,go,1,0,0.6249875,400
34,1,1000,pnl,go,go,1,1,0.6250421,1000
34,0,350,pnl,stop,stop,0,1,0.6515345,350
34,0,300,pnl,stop,stop,0,1,0.651743,300
34,1,1000,pnl,go,go,1,1,0.625039,1000
34,1,1000,pnl,go,go,1,1,0.5468727,1000
34,1,1000,pnl,go,go,1,1,0.5720779,1000
34,0,200,pnl,stop,stop,0,1,0.6516587,200
34,0,350,pnl,stop,go,1,0,0.5716857,350
34,0,200,pnl,stop,stop,0,1,0.6516582,200
34,0,250,pnl,stop,go,1,0,0.465162,250
34,0,250,pnl,stop,stop,0,1,0.6516027,250
34,1,1000,pnl,go,go,1,1,0.5185093,1000
34,0,400,pnl,stop,go,1,0,0.5984143,400
34,0,300,pnl,stop,stop,0,1,0.6516586,300
34,1,1000,pnl,go,go,1,1,0.6251043,1000
34,0,300,pnl,stop,stop,0,1,0.6516945,300
