idx,Cond,pGo,pGo_split,ttype,response,acc,choice,rt
27,pnl,0.6,1,go,1,1,go,0.4785097
27,pnl,0.6,1,go,1,1,go,0.5584126
27,pnl,0.6,1,go,1,1,go,0.5451316999999999
27,pnl,0.4,2,go,0,0,stop,0.5583412
27,pnl,0.2,2,go,1,1,go,0.54509
27,pnl,0.8,1,go,1,1,go,0.5582993
27,pnl,0.8,1,go,1,1,go,0.5317031999999999
27,pnl,1.0,1,go,1,1,go,0.5452748000000001
27,pnl,0.0,2,go,1,1,go,0.5461534
27,pnl,0.0,2,go,0,0,stop,0.5450425
27,pnl,0.2,2,go,0,0,stop,0.5450935
27,pnl,1.0,1,go,0,0,stop,0.5450774
27,pnl,0.2,2,go,1,1,go,0.5445061
27,pnl,0.0,2,go,0,0,stop,0.5450311999999999
27,pnl,0.2,2,go,0,0,stop,0.5451326999999999
27,pnl,0.6,1,go,0,0,stop,0.5450925999999999
27,pnl,0.8,1,go,1,1,go,0.518366
27,pnl,1.0,1,go,1,1,go,0.5318267
27,pnl,0.4,2,go,1,1,go,0.5451543000000001
27,pnl,1.0,1,go,1,1,go,0.5451668000000001
27,pnl,1.0,1,go,1,1,go,0.4383015
27,pnl,0.6,1,go,0,0,stop,0.5450986
27,pnl,0.0,2,go,1,1,go,0.5051388
27,pnl,0.2,2,go,0,0,stop,0.5452603
27,pnl,0.4,2,go,0,0,stop,0.5450249
27,pnl,0.2,2,go,0,0,stop,0.5451180999999999
27,pnl,0.0,2,go,0,0,stop,0.5453008
27,pnl,0.6,1,go,0,0,stop,0.5451004
27,pnl,0.0,2,go,1,1,go,0.5451885999999999
27,pnl,0.4,2,go,1,1,go,0.5451632
27,pnl,0.4,2,go,1,1,go,0.5451104999999999
27,pnl,0.8,1,go,1,1,go,0.5183917
27,pnl,0.6,1,go,1,1,go,0.531617
27,pnl,1.0,1,go,1,1,go,0.5451103
27,pnl,0.4,2,go,1,1,go,0.5451411999999999
27,pnl,0.0,2,go,1,1,go,0.5450828000000001
27,pnl,0.2,2,go,1,1,go,0.5451126000000001
27,pnl,1.0,1,go,1,1,go,0.5450338
27,pnl,0.8,1,go,1,1,go,0.5052009
27,pnl,0.8,1,go,1,1,go,0.5582123000000001
27,pnl,1.0,1,go,1,1,go,0.5451384
27,pnl,0.6,1,go,1,1,go,0.5583052
27,pnl,0.2,2,go,1,1,go,0.5451415
27,pnl,0.8,1,go,1,1,go,0.5449654
27,pnl,1.0,1,go,1,1,go,0.5317710999999999
27,pnl,0.0,2,go,1,1,go,0.5316295999999999
27,pnl,0.4,2,go,1,1,go,0.5451128000000001
27,pnl,0.0,2,go,0,0,stop,0.5582656
27,pnl,0.2,2,go,0,0,stop,0.5451215
27,pnl,0.8,1,go,1,1,go,0.5451579000000001
27,pnl,0.2,2,go,0,0,stop,0.5451184
27,pnl,0.4,2,go,0,0,stop,0.5451296999999999
27,pnl,0.6,1,go,0,0,stop,0.5450895
27,pnl,0.2,2,go,0,0,stop,0.5451413
27,pnl,0.0,2,go,0,0,stop,0.5451333
27,pnl,0.4,2,go,0,0,stop,0.5450937
27,pnl,1.0,1,go,1,1,go,0.5451308000000001
27,pnl,0.0,2,go,0,0,stop,0.5450212
27,pnl,0.8,1,go,1,1,go,0.5446656
27,pnl,0.4,2,go,1,1,go,0.5451682
27,pnl,0.8,1,go,1,1,go,0.47817139999999997
27,pnl,0.6,1,go,0,0,stop,0.5450819
27,pnl,0.6,1,go,1,1,go,0.5451835999999999
27,pnl,0.2,2,go,0,0,stop,0.5577659
27,pnl,1.0,1,go,1,1,go,0.4651142
27,pnl,0.6,1,go,1,1,go,0.5317801999999999
27,pnl,1.0,1,go,1,1,go,0.5451083999999999
27,pnl,1.0,1,go,1,1,go,0.5318020999999999
27,pnl,0.8,1,go,1,1,go,0.5185017
27,pnl,1.0,1,go,1,1,go,0.5450689000000001
27,pnl,0.2,2,go,0,0,stop,0.5450965999999999
27,pnl,0.2,2,go,0,0,stop,0.5582917
27,pnl,0.0,2,go,0,0,stop,0.5450626000000001
27,pnl,0.0,2,go,0,0,stop,0.5450982
27,pnl,0.8,1,go,1,1,go,0.5452104
27,pnl,1.0,1,go,0,0,stop,0.5469245
27,pnl,0.0,2,go,1,1,go,0.5050633
27,pnl,0.2,2,go,1,1,go,0.545147
27,pnl,0.0,2,go,0,0,stop,0.5582912
27,pnl,0.2,2,go,0,0,stop,0.5450804
27,pnl,1.0,1,go,1,1,go,0.5451463000000001
27,pnl,0.4,2,go,1,1,go,0.5451050000000001
27,pnl,0.6,1,go,0,0,stop,0.5450574
27,pnl,0.8,1,go,1,1,go,0.5451206000000001
27,pnl,0.6,1,go,1,1,go,0.5451768
27,pnl,1.0,1,go,1,1,go,0.5450378
27,pnl,1.0,1,go,1,1,go,0.5184924
27,pnl,0.6,1,go,1,1,go,0.5317746
27,pnl,0.4,2,go,1,1,go,0.5450676999999999
27,pnl,0.6,1,go,1,1,go,0.506877
27,pnl,0.8,1,go,1,1,go,0.5451828000000001
27,pnl,0.8,1,go,1,1,go,0.5184279
27,pnl,0.4,2,go,1,1,go,0.5328010999999999
27,pnl,0.4,2,go,1,1,go,0.440168
27,pnl,1.0,1,go,1,1,go,0.4803313
27,pnl,0.6,1,go,1,1,go,0.5450289
27,pnl,0.6,1,go,1,1,go,0.4935844
27,pnl,1.0,1,go,1,1,go,0.5318143
27,pnl,0.0,2,go,1,1,go,0.5450322
27,pnl,0.2,2,go,1,1,go,0.5055895
27,pnl,0.8,1,go,1,1,go,0.5051259
27,pnl,0.6,1,go,0,0,stop,0.5583549
27,pnl,0.4,2,go,0,0,stop,0.5451841
27,pnl,0.4,2,go,0,0,stop,0.5450866999999999
27,pnl,0.8,1,go,1,1,go,0.5318451999999999
27,pnl,0.4,2,go,1,1,go,0.5450583999999999
27,pnl,0.2,2,go,1,1,go,0.5448576
27,pnl,1.0,1,go,1,1,go,0.5451210999999999
27,pnl,1.0,1,go,1,1,go,0.49183370000000004
27,pnl,0.8,1,go,1,1,go,0.5317812
27,pnl,1.0,1,go,1,1,go,0.5449674
27,pnl,0.2,2,go,0,0,stop,0.5451602
27,pnl,0.4,2,go,0,0,stop,0.5451438
27,pnl,0.8,1,go,1,1,go,0.5315656999999999
27,pnl,0.6,1,go,0,0,stop,0.5451905
27,pnl,0.0,2,go,0,0,stop,0.5574886
27,pnl,0.0,2,go,0,0,stop,0.5452491999999999
27,pnl,0.2,2,go,0,0,stop,0.5451262
27,pnl,0.0,2,go,1,1,go,0.5451484999999999
28,bsl,1.0,1,go,1,1,go,0.5470141
28,bsl,1.0,1,go,1,1,go,0.42526990000000003
28,bsl,1.0,1,go,1,1,go,0.5451276999999999
28,bsl,1.0,1,go,1,1,go,0.5451515
28,bsl,1.0,1,go,1,1,go,0.5583516
28,bsl,1.0,1,go,1,1,go,0.3985103
28,bsl,1.0,1,go,1,1,go,0.5449915
28,bsl,1.0,1,go,1,1,go,0.5468987
28,bsl,0.6,1,go,1,1,go,0.5451413
28,bsl,0.8,1,go,1,1,go,0.5451583999999999
28,bsl,0.2,2,go,1,1,go,0.5451385999999999
28,bsl,0.0,2,go,0,0,stop,0.5450670999999999
28,bsl,0.6,1,go,0,0,stop,0.5451189999999999
28,bsl,0.8,1,go,1,1,go,0.5451557
28,bsl,0.0,2,go,0,0,stop,0.5451798000000001
28,bsl,0.6,1,go,1,1,go,0.5450996
28,bsl,0.4,2,go,1,1,go,0.558348
28,bsl,1.0,1,go,1,1,go,0.5451215
28,bsl,1.0,1,go,1,1,go,0.5316616999999999
28,bsl,0.4,2,go,1,1,go,0.5450672
28,bsl,0.2,2,go,1,1,go,0.5451399
28,bsl,0.2,2,go,1,1,go,0.5452821
28,bsl,1.0,1,go,1,1,go,0.5051629
28,bsl,0.4,2,go,1,1,go,0.5451484000000001
28,bsl,0.6,1,go,1,1,go,0.5450988
28,bsl,0.0,2,go,1,1,go,0.5583180999999999
28,bsl,0.4,2,go,0,0,stop,0.5451066999999999
28,bsl,0.2,2,go,1,1,go,0.5583443
28,bsl,0.8,1,go,1,1,go,0.5450413000000001
28,bsl,0.8,1,go,1,1,go,0.5580757
28,bsl,1.0,1,go,1,1,go,0.5451503000000001
28,bsl,0.0,2,go,0,0,stop,0.5582746999999999
28,bsl,1.0,1,go,1,1,go,0.5451477
28,bsl,0.8,1,go,1,1,go,0.5451176999999999
28,bsl,0.4,2,go,1,1,go,0.5452189000000001
28,bsl,0.6,1,go,1,1,go,0.5450752
28,bsl,0.8,1,go,1,1,go,0.5581833
28,bsl,0.6,1,go,1,1,go,0.5450863
28,bsl,0.0,2,go,0,0,stop,0.5451531
28,bsl,0.2,2,go,1,1,go,0.5451146
28,bsl,0.2,2,go,0,0,stop,0.5451703
28,bsl,0.0,2,go,0,0,stop,0.5450554
28,bsl,0.4,2,go,1,1,go,0.5051467000000001
28,bsl,0.4,2,go,0,0,stop,0.5451304
28,bsl,0.0,2,go,0,0,stop,0.5450771
28,bsl,0.2,2,go,0,0,stop,0.5451104999999999
28,bsl,0.0,2,go,0,0,stop,0.5451385999999999
28,bsl,0.6,1,go,1,1,go,0.545063
28,bsl,1.0,1,go,1,1,go,0.5451919
28,bsl,0.4,2,go,0,0,stop,0.5452185
28,bsl,0.6,1,go,1,1,go,0.5450858000000001
28,bsl,1.0,1,go,1,1,go,0.5451283
28,bsl,0.8,1,go,1,1,go,0.5450478
28,bsl,0.8,1,go,1,1,go,0.5451233
28,bsl,1.0,1,go,1,1,go,0.5582537
28,bsl,1.0,1,go,1,1,go,0.5451594
28,bsl,0.2,2,go,0,0,stop,0.5450873
28,bsl,1.0,1,go,1,1,go,0.5468967
28,bsl,0.4,2,go,0,0,stop,0.5451714
28,bsl,0.8,1,go,1,1,go,0.5051340999999999
28,bsl,0.4,2,go,0,0,stop,0.5451134
28,bsl,0.2,2,go,0,0,stop,0.5450666999999999
28,bsl,0.6,1,go,1,1,go,0.5451443
28,bsl,0.8,1,go,1,1,go,0.5580675
28,bsl,0.0,2,go,0,0,stop,0.5452946
28,bsl,0.2,2,go,0,0,stop,0.5451031999999999
28,bsl,0.6,1,go,1,1,go,0.5459079000000001
28,bsl,1.0,1,go,1,1,go,0.5459276
28,bsl,0.2,2,go,0,0,stop,0.5451252
28,bsl,0.8,1,go,1,1,go,0.5451226
28,bsl,0.0,2,go,0,0,stop,0.5469123
28,bsl,1.0,1,go,1,1,go,0.5451999
28,bsl,0.4,2,go,0,0,stop,0.5450794
28,bsl,1.0,1,go,1,1,go,0.5582562
28,bsl,0.4,2,go,0,0,stop,0.558203
28,bsl,0.2,2,go,0,0,stop,0.545141
28,bsl,1.0,1,go,1,1,go,0.5450232
28,bsl,0.6,1,go,1,1,go,0.5451018
28,bsl,0.6,1,go,0,0,stop,0.5451166999999999
28,bsl,0.0,2,go,0,0,stop,0.5450007
28,bsl,0.8,1,go,1,1,go,0.5450698
28,bsl,0.0,2,go,0,0,stop,0.5574398
28,bsl,1.0,1,go,1,1,go,0.5468823
28,bsl,1.0,1,go,1,1,go,0.5450543999999999
28,bsl,0.8,1,go,1,1,go,0.5451569
28,bsl,1.0,1,go,1,1,go,0.5451921
28,bsl,0.0,2,go,0,0,stop,0.5451818
28,bsl,0.6,1,go,1,1,go,0.5451765000000001
28,bsl,0.2,2,go,0,0,stop,0.5583793
28,bsl,0.2,2,go,0,0,stop,0.5582808000000001
28,bsl,0.0,2,go,0,0,stop,0.5451433000000001
28,bsl,0.4,2,go,1,1,go,0.5582496
28,bsl,0.6,1,go,1,1,go,0.5451351999999999
28,bsl,0.4,2,go,0,0,stop,0.5452383000000001
28,bsl,0.8,1,go,1,1,go,0.5451077
28,bsl,0.6,1,go,1,1,go,0.5452872
28,bsl,0.0,2,go,0,0,stop,0.5450617
28,bsl,0.2,2,go,0,0,stop,0.5451074
28,bsl,0.8,1,go,1,1,go,0.558231
28,bsl,1.0,1,go,1,1,go,0.5452076
28,bsl,0.0,2,go,0,0,stop,0.5451235
28,bsl,0.4,2,go,0,0,stop,0.5451491999999999
28,bsl,0.8,1,go,1,1,go,0.5450756
28,bsl,0.2,2,go,0,0,stop,0.5468309
28,bsl,0.4,2,go,1,1,go,0.5451056
28,bsl,1.0,1,go,1,1,go,0.5450752
28,bsl,0.6,1,go,1,1,go,0.5583016
28,bsl,1.0,1,go,1,1,go,0.5450644
28,bsl,0.6,1,go,1,1,go,0.5450825
28,bsl,0.2,2,go,0,0,stop,0.5450856
28,bsl,1.0,1,go,1,1,go,0.4783389
28,bsl,0.0,2,go,0,0,stop,0.5451884
28,bsl,0.6,1,go,1,1,go,0.5450746
28,bsl,0.2,2,go,0,0,stop,0.5451915
28,bsl,0.4,2,go,0,0,stop,0.5451142
28,bsl,1.0,1,go,1,1,go,0.5583245
28,bsl,1.0,1,go,1,1,go,0.5450034
28,bsl,0.6,1,go,1,1,go,0.5451961
28,bsl,0.0,2,go,0,0,stop,0.5451804
28,bsl,0.2,2,go,0,0,stop,0.5450791
28,bsl,0.2,2,go,1,1,go,0.5451104
28,bsl,1.0,1,go,1,1,go,0.5450978
28,bsl,0.4,2,go,1,1,go,0.5584085999999999
28,bsl,0.4,2,go,1,1,go,0.5450480999999999
28,bsl,0.8,1,go,1,1,go,0.5450520999999999
28,bsl,0.0,2,go,0,0,stop,0.5451499
28,bsl,0.6,1,go,1,1,go,0.5451801
28,bsl,0.4,2,go,1,1,go,0.5451151
28,bsl,0.8,1,go,1,1,go,0.5450983
28,bsl,0.8,1,go,1,1,go,0.39852170000000003
28,bsl,0.0,2,go,1,1,go,0.5451539000000001
28,bsl,0.8,1,go,1,1,go,0.5050865
28,bsl,1.0,1,go,1,1,go,0.5452146999999999
28,bsl,0.8,1,go,1,1,go,0.5050699000000001
28,bsl,0.8,1,go,1,1,go,0.5450231
28,bsl,1.0,1,go,1,1,go,0.5582811
28,bsl,0.0,2,go,0,0,stop,0.5450896
28,bsl,0.6,1,go,1,1,go,0.545081
28,bsl,0.8,1,go,1,1,go,0.5317499
28,bsl,0.8,1,go,1,1,go,0.5451342
28,bsl,0.0,2,go,0,0,stop,0.5450875
28,bsl,0.0,2,go,0,0,stop,0.5451066999999999
28,bsl,0.6,1,go,1,1,go,0.5185181999999999
28,bsl,0.0,2,go,0,0,stop,0.5452783
28,bsl,1.0,1,go,1,1,go,0.47807799999999995
28,bsl,0.4,2,go,0,0,stop,0.5450628000000001
28,bsl,0.2,2,go,0,0,stop,0.5450166
28,bsl,0.6,1,go,1,1,go,0.5450600999999999
28,bsl,0.2,2,go,0,0,stop,0.5451872
28,bsl,1.0,1,go,1,1,go,0.5060595
28,bsl,0.6,1,go,1,1,go,0.5451515
28,bsl,0.4,2,go,0,0,stop,0.5450523
28,bsl,1.0,1,go,1,1,go,0.5452385999999999
28,bsl,0.2,2,go,0,0,stop,0.5450259
28,bsl,0.4,2,go,1,1,go,0.5450523
28,bsl,0.2,2,go,0,0,stop,0.5451656
28,bsl,0.4,2,go,0,0,stop,0.5450991999999999
28,bsl,1.0,1,go,1,1,go,0.5466455
28,bsl,0.6,1,go,0,0,stop,0.5450567
28,bsl,1.0,1,go,1,1,go,0.5451666000000001
28,bsl,1.0,1,go,1,1,go,0.4917326
28,bsl,0.8,1,go,1,1,go,0.4918071
28,bsl,0.0,2,go,0,0,stop,0.5451011
28,bsl,0.6,1,go,0,0,stop,0.5450075
28,bsl,0.0,2,go,0,0,stop,0.54506
28,bsl,0.2,2,go,0,0,stop,0.5452441
28,bsl,0.4,2,go,0,0,stop,0.5451953
28,bsl,0.0,2,go,0,0,stop,0.5450818000000001
28,bsl,0.8,1,go,1,1,go,0.5451368000000001
28,bsl,1.0,1,go,1,1,go,0.5450931
28,bsl,0.4,2,go,0,0,stop,0.5451696
28,bsl,0.4,2,go,1,1,go,0.5451476
28,bsl,0.4,2,go,1,1,go,0.5451284000000001
28,bsl,0.6,1,go,1,1,go,0.5451039000000001
28,bsl,0.2,2,go,0,0,stop,0.5451446
28,bsl,0.6,1,go,1,1,go,0.5451811
28,bsl,0.0,2,go,0,0,stop,0.5451838000000001
28,bsl,0.2,2,go,0,0,stop,0.5451292
28,bsl,0.8,1,go,1,1,go,0.5318978
28,bsl,0.2,2,go,0,0,stop,0.5451222
28,bsl,1.0,1,go,1,1,go,0.5051244
28,bsl,0.8,1,go,1,1,go,0.5451446999999999
28,bsl,1.0,1,go,1,1,go,0.5451732
28,bsl,0.8,1,go,1,1,go,0.5184569
28,bsl,0.6,1,go,0,0,stop,0.5451168000000001
28,bsl,0.2,2,go,0,0,stop,0.5582927
28,bsl,0.4,2,go,1,1,go,0.5451513000000001
28,bsl,0.8,1,go,1,1,go,0.5450961
28,bsl,0.6,1,go,1,1,go,0.5452047
28,bsl,1.0,1,go,1,1,go,0.5450799
28,bsl,0.4,2,go,1,1,go,0.5450845
28,bsl,0.0,2,go,0,0,stop,0.5451773
28,bsl,0.6,1,go,1,1,go,0.5451245
28,bsl,0.6,1,go,0,0,stop,0.5451939
28,bsl,0.8,1,go,1,1,go,0.5451455
28,bsl,0.4,2,go,1,1,go,0.5451126000000001
28,bsl,0.4,2,go,0,0,stop,0.54506
28,bsl,0.2,2,go,0,0,stop,0.545063
28,bsl,0.2,2,go,0,0,stop,0.5451661999999999
28,bsl,0.2,2,go,0,0,stop,0.5450768
28,bsl,0.8,1,go,1,1,go,0.5450956
28,bsl,0.0,2,go,0,0,stop,0.5451369
28,bsl,0.0,2,go,0,0,stop,0.5451212
28,bsl,0.0,2,go,0,0,stop,0.5451068
28,bsl,1.0,1,go,1,1,go,0.5451841
28,bsl,1.0,1,go,1,1,go,0.49180969999999996
28,bsl,1.0,1,go,1,1,go,0.5583170999999999
28,bsl,1.0,1,go,1,1,go,0.5583015
28,bsl,1.0,1,go,1,1,go,0.3852433
28,bsl,0.6,1,go,1,1,go,0.5452399
28,bsl,1.0,1,go,1,1,go,0.5450595
28,bsl,0.8,1,go,1,1,go,0.5317651999999999
28,bsl,1.0,1,go,1,1,go,0.3985735
28,bsl,0.4,2,go,1,1,go,0.5450033000000001
28,bsl,0.0,2,go,0,0,stop,0.5450824000000001
28,bsl,0.0,2,go,0,0,stop,0.545083
28,bsl,0.2,2,go,0,0,stop,0.545104
28,bsl,0.4,2,go,1,1,go,0.545093
28,bsl,0.6,1,go,1,1,go,0.5450803000000001
28,bsl,1.0,1,go,1,1,go,0.5451165
28,bsl,0.2,2,go,0,0,stop,0.5451664
28,bsl,0.0,2,go,0,0,stop,0.5576799
28,bsl,0.4,2,go,1,1,go,0.5451680999999999
28,bsl,0.0,2,go,0,0,stop,0.5451718000000001
28,bsl,0.6,1,go,1,1,go,0.5450438
28,bsl,0.2,2,go,1,1,go,0.42520699999999995
28,bsl,0.8,1,go,1,1,go,0.4252366
28,bsl,0.4,2,go,0,0,stop,0.5451464
28,bsl,0.2,2,go,1,1,go,0.5451096
28,bsl,0.8,1,go,1,1,go,0.5174443
28,bsl,0.8,1,go,1,1,go,0.5451316999999999
28,bsl,0.6,1,go,0,0,stop,0.5450948
28,bsl,1.0,1,go,1,1,go,0.5465420999999999
28,bsl,1.0,1,go,1,1,go,0.5451085
28,bsl,0.2,2,go,0,0,stop,0.5450674
28,bsl,0.0,2,go,0,0,stop,0.5450188
28,bsl,0.8,1,go,1,1,go,0.5467637
28,bsl,0.6,1,go,1,1,go,0.5451223000000001
28,bsl,0.2,2,go,0,0,stop,0.5452100000000001
28,bsl,0.0,2,go,0,0,stop,0.5582248000000001
28,bsl,0.6,1,go,1,1,go,0.5450404000000001
28,bsl,0.8,1,go,1,1,go,0.5450916
28,bsl,0.2,2,go,0,0,stop,0.5451483
28,bsl,0.4,2,go,1,1,go,0.5450772
28,bsl,0.4,2,go,1,1,go,0.5450645000000001
28,bsl,1.0,1,go,1,1,go,0.5574725
28,bsl,0.6,1,go,1,1,go,0.5583406999999999
28,bsl,0.8,1,go,1,1,go,0.5451429
28,bsl,1.0,1,go,1,1,go,0.5451715
28,bsl,0.4,2,go,1,1,go,0.5450520000000001
28,bsl,1.0,1,go,1,1,go,0.5450969
28,bsl,0.2,2,go,0,0,stop,0.5451208000000001
28,bsl,0.8,1,go,1,1,go,0.5451722
28,bsl,0.4,2,go,0,0,stop,0.5454825
28,bsl,0.0,2,go,0,0,stop,0.545143
28,bsl,0.0,2,go,0,0,stop,0.5451913
28,bsl,0.6,1,go,1,1,go,0.5451385
28,pnl,1.0,1,go,1,1,go,0.3315694
28,pnl,1.0,1,go,1,1,go,0.5580539000000001
28,pnl,1.0,1,go,1,1,go,0.2914718
28,pnl,1.0,1,go,1,1,go,0.3716492
28,pnl,1.0,1,go,1,1,go,0.49130959999999996
28,pnl,1.0,1,go,1,1,go,0.39840990000000004
28,pnl,1.0,1,go,1,1,go,0.30509200000000003
28,pnl,1.0,1,go,1,1,go,0.4514579000000001
28,pnl,0.6,1,go,1,1,go,0.39848790000000006
28,pnl,1.0,1,go,1,1,go,0.3852302
28,pnl,1.0,1,go,1,1,go,0.2386073
28,pnl,0.0,2,go,1,1,go,0.4117308
28,pnl,0.2,2,go,0,0,stop,0.5450495
28,pnl,0.8,1,go,1,1,go,0.4250665
28,pnl,0.8,1,go,1,1,go,0.5183079
28,pnl,0.6,1,go,1,1,go,0.39820170000000005
28,pnl,0.2,2,go,1,1,go,0.4801247
28,pnl,1.0,1,go,1,1,go,0.5450501999999999
28,pnl,0.0,2,go,1,1,go,0.46512159999999997
28,pnl,1.0,1,go,1,1,go,0.3451382
28,pnl,0.0,2,go,0,0,stop,0.5450903
28,pnl,0.4,2,go,1,1,go,0.5453216999999999
28,pnl,0.4,2,go,1,1,go,0.371681
28,pnl,0.4,2,go,1,1,go,0.41219759999999994
28,pnl,0.8,1,go,1,1,go,0.5450075
28,pnl,0.6,1,go,0,0,stop,0.5573520000000001
28,pnl,0.4,2,go,1,1,go,0.29053029999999996
28,pnl,0.6,1,go,1,1,go,0.3983491
28,pnl,0.2,2,go,0,0,stop,0.5451121
28,pnl,0.0,2,go,1,1,go,0.5447269
28,pnl,0.2,2,go,0,0,stop,0.5582397
28,pnl,0.8,1,go,1,1,go,0.47854620000000003
28,pnl,1.0,1,go,1,1,go,0.5580101
28,pnl,0.4,2,go,0,0,stop,0.5450309
28,pnl,0.2,2,go,0,0,stop,0.55809
28,pnl,1.0,1,go,1,1,go,0.47848279999999993
28,pnl,0.4,2,go,0,0,stop,0.5450595
28,pnl,0.0,2,go,0,0,stop,0.5451068
28,pnl,0.0,2,go,0,0,stop,0.5574288000000001
28,pnl,0.4,2,go,0,0,stop,0.5450437
28,pnl,0.8,1,go,1,1,go,0.5581301
28,pnl,0.6,1,go,0,0,stop,0.5583713
28,pnl,1.0,1,go,1,1,go,0.3852025
28,pnl,0.4,2,go,0,0,stop,0.5450216999999999
28,pnl,0.6,1,go,0,0,stop,0.5579576999999999
28,pnl,0.0,2,go,0,0,stop,0.5450649999999999
28,pnl,0.0,2,go,0,0,stop,0.5450676999999999
28,pnl,1.0,1,go,0,0,stop,0.5581832
28,pnl,0.2,2,go,0,0,stop,0.545029
28,pnl,0.8,1,go,1,1,go,0.3317672
28,pnl,0.6,1,go,1,1,go,0.5451520000000001
28,pnl,0.8,1,go,1,1,go,0.5451242
28,pnl,0.2,2,go,0,0,stop,0.558344
28,pnl,0.8,1,go,1,1,go,0.5184617
28,pnl,0.2,2,go,1,1,go,0.5039130999999999
28,pnl,0.6,1,go,1,1,go,0.5582562
28,pnl,1.0,1,go,0,0,stop,0.5577178
28,pnl,1.0,1,go,1,1,go,0.5052420999999999
28,pnl,0.4,2,go,1,1,go,0.3316883
28,pnl,0.0,2,go,0,0,stop,0.5450491
28,pnl,0.0,2,go,0,0,stop,0.5450814
28,pnl,0.6,1,go,1,1,go,0.5450841
28,pnl,0.2,2,go,0,0,stop,0.5574642
28,pnl,0.4,2,go,1,1,go,0.3983817
28,pnl,0.0,2,go,0,0,stop,0.5461060999999999
28,pnl,0.4,2,go,0,0,stop,0.5452239999999999
28,pnl,0.2,2,go,1,1,go,0.384917
28,pnl,0.8,1,go,1,1,go,0.5463845
28,pnl,0.2,2,go,1,1,go,0.5334355
28,pnl,0.8,1,go,1,1,go,0.5581938
28,pnl,1.0,1,go,1,1,go,0.3581757
28,pnl,0.0,2,go,0,0,stop,0.5450696999999999
28,pnl,1.0,1,go,1,1,go,0.33186540000000003
28,pnl,0.6,1,go,1,1,go,0.47830320000000004
28,pnl,0.6,1,go,1,1,go,0.3453443
28,pnl,0.6,1,go,1,1,go,0.5184183
28,pnl,0.8,1,go,1,1,go,0.5580648
28,pnl,0.4,2,go,0,0,stop,0.5450781
28,pnl,1.0,1,go,1,1,go,0.4515593
28,pnl,0.8,1,go,1,1,go,0.3584414
28,pnl,1.0,1,go,1,1,go,0.5450571
28,pnl,0.2,2,go,0,0,stop,0.5452088
28,pnl,1.0,1,go,1,1,go,0.5450166999999999
28,pnl,0.8,1,go,1,1,go,0.5453576
28,pnl,1.0,1,go,1,1,go,0.5577439000000001
28,pnl,0.0,2,go,0,0,stop,0.5450398
28,pnl,0.4,2,go,0,0,stop,0.5452026999999999
28,pnl,0.0,2,go,1,1,go,0.5449855
28,pnl,0.8,1,go,1,1,go,0.5450684
28,pnl,0.4,2,go,0,0,stop,0.5450329
28,pnl,0.2,2,go,0,0,stop,0.545042
28,pnl,0.0,2,go,0,0,stop,0.5450786999999999
28,pnl,0.4,2,go,1,1,go,0.46494579999999996
28,pnl,1.0,1,go,1,1,go,0.5450103000000001
28,pnl,0.8,1,go,1,1,go,0.3718655
28,pnl,1.0,1,go,1,1,go,0.49169179999999996
28,pnl,1.0,1,go,1,1,go,0.4784622
28,pnl,0.0,2,go,0,0,stop,0.5582130999999999
28,pnl,0.6,1,go,1,1,go,0.5451239
28,pnl,0.2,2,go,0,0,stop,0.5581858000000001
28,pnl,0.6,1,go,1,1,go,0.451726
28,pnl,0.4,2,go,0,0,stop,0.5450849
28,pnl,0.2,2,go,0,0,stop,0.5450003999999999
28,pnl,0.8,1,go,1,1,go,0.3715981
28,pnl,0.2,2,go,0,0,stop,0.5582375
28,pnl,0.6,1,go,1,1,go,0.5184993
28,pnl,0.6,1,go,0,0,stop,0.5581598000000001
28,pnl,1.0,1,go,1,1,go,0.5451686
28,pnl,0.8,1,go,1,1,go,0.3584202
28,pnl,0.6,1,go,1,1,go,0.5450583000000001
28,pnl,1.0,1,go,1,1,go,0.4644044
28,pnl,1.0,1,go,1,1,go,0.318616
28,pnl,0.8,1,go,1,1,go,0.39855999999999997
28,pnl,0.0,2,go,1,1,go,0.3986052
28,pnl,0.8,1,go,1,1,go,0.4384026
28,pnl,0.2,2,go,0,0,stop,0.5450814
28,pnl,1.0,1,go,1,1,go,0.5184993
28,pnl,0.0,2,go,0,0,stop,0.5451004
28,pnl,0.4,2,go,0,0,stop,0.5572168000000001
28,pnl,0.2,2,go,0,0,stop,0.5452168000000001
28,pnl,1.0,1,go,1,1,go,0.371596
28,pnl,0.4,2,go,0,0,stop,0.55798
28,pnl,0.8,1,go,1,1,go,0.5450446999999999
28,pnl,0.2,2,go,0,0,stop,0.5453338000000001
28,pnl,0.4,2,go,0,0,stop,0.5451001
28,pnl,0.6,1,go,1,1,go,0.4385192
28,pnl,0.0,2,go,0,0,stop,0.5450182
28,pnl,0.4,2,go,0,0,stop,0.545033
28,pnl,0.6,1,go,0,0,stop,0.5583576
28,pnl,0.0,2,go,1,1,go,0.37173740000000005
28,pnl,0.6,1,go,1,1,go,0.5450178000000001
28,pnl,0.2,2,go,0,0,stop,0.5572694
28,pnl,1.0,1,go,1,1,go,0.5452226
28,pnl,0.2,2,go,1,1,go,0.5583954000000001
28,pnl,0.6,1,go,1,1,go,0.4648348
