idx,pGo,Cond,response,choice,rt,HL
34,0.8,bsl,1,go,0.5451124,1
34,0.4,bsl,1,go,0.5451154,2
34,0.8,bsl,1,go,0.5450067,1
34,1.0,bsl,1,go,0.5452309,1
34,0.0,bsl,0,stop,0.545092,2
34,0.0,bsl,0,stop,0.5451033,2
34,1.0,bsl,1,go,0.5068393,1
34,0.2,bsl,0,stop,0.5450382,2
34,0.2,bsl,0,stop,0.5451708,2
34,1.0,bsl,1,go,0.5451343,1
34,0.0,bsl,0,stop,0.5581705,2
34,0.4,bsl,1,go,0.5451645,2
34,0.8,bsl,1,go,0.5450722,1
34,1.0,bsl,1,go,0.5450683,1
34,0.2,bsl,0,stop,0.5583032,2
34,0.6,bsl,1,go,0.465975,1
34,0.8,bsl,1,go,0.5325911,1
34,0.8,bsl,1,go,0.5451739,1
34,0.6,bsl,1,go,0.5450261,1
34,0.6,bsl,1,go,0.5450478,1
34,0.0,bsl,0,stop,0.5450347,2
34,0.0,bsl,0,stop,0.5451004,2
34,0.0,bsl,0,stop,0.5450383,2
34,0.4,bsl,1,go,0.5450585,2
34,0.4,bsl,1,go,0.5451155,2
34,1.0,bsl,1,go,0.545172,1
34,0.4,bsl,1,go,0.5582981,2
34,1.0,bsl,1,go,0.5451731,1
34,0.8,bsl,1,go,0.5450114,1
34,0.2,bsl,1,go,0.5582619,2
34,0.6,bsl,1,go,0.5451431,1
34,1.0,bsl,1,go,0.4918103,1
34,0.2,bsl,1,go,0.5450743,2
34,1.0,bsl,1,go,0.5051838,1
34,0.4,bsl,0,stop,0.5583526,2
34,0.6,bsl,0,stop,0.545162,1
34,0.0,bsl,0,stop,0.5452184,2
34,0.6,bsl,1,go,0.5451456,1
34,1.0,bsl,1,go,0.5451267,1
34,1.0,bsl,1,go,0.5451901,1
34,0.4,bsl,1,go,0.5451454,2
34,0.6,bsl,1,go,0.5451149,1
34,0.0,bsl,0,stop,0.5450065,2
34,0.2,bsl,0,stop,0.5451897,2
34,0.8,bsl,1,go,0.5451927,1
34,0.4,bsl,0,stop,0.5451554,2
34,0.2,bsl,0,stop,0.5451212,2
34,1.0,bsl,1,go,0.5317605,1
34,0.2,bsl,0,stop,0.5451293,2
34,0.0,bsl,0,stop,0.5450534,2
34,0.4,bsl,0,stop,0.5451276,2
34,0.6,bsl,1,go,0.5578304,1
34,0.8,bsl,1,go,0.5451873,1
34,0.8,bsl,1,go,0.5450395,1
34,0.0,bsl,0,stop,0.5450574,2
34,0.8,bsl,1,go,0.5451342,1
34,1.0,bsl,1,go,0.5466988,1
34,0.6,bsl,0,stop,0.5451362,1
34,0.6,bsl,1,go,0.5450949,1
34,0.8,bsl,1,go,0.5583197,1
34,0.8,bsl,1,go,0.5450794,1
34,1.0,bsl,1,go,0.5450442,1
34,0.0,bsl,0,stop,0.5451912,2
34,0.2,bsl,0,stop,0.545139,2
34,0.6,bsl,1,go,0.545183,1
34,0.4,bsl,0,stop,0.5451336,2
34,0.0,bsl,0,stop,0.5452782,2
34,0.6,bsl,1,go,0.5451299,1
34,1.0,bsl,1,go,0.5450355,1
34,0.2,bsl,0,stop,0.5450984,2
34,0.4,bsl,0,stop,0.5451552,2
34,0.8,bsl,1,go,0.5451491,1
34,0.4,bsl,0,stop,0.5582005,2
34,0.2,bsl,0,stop,0.5582252,2
34,1.0,bsl,1,go,0.5451758,1
34,0.0,bsl,0,stop,0.5583894,2
34,1.0,bsl,1,go,0.5318461,1
34,0.0,bsl,0,stop,0.545126,2
34,0.2,bsl,0,stop,0.5584409,2
34,0.8,bsl,1,go,0.5451516,1
34,0.4,bsl,0,stop,0.5451941,2
34,1.0,bsl,1,go,0.546763,1
34,1.0,bsl,1,go,0.5451318,1
34,0.4,bsl,0,stop,0.5452051,2
34,0.8,bsl,1,go,0.5451384,1
34,0.4,bsl,1,go,0.5451232,2
34,0.0,bsl,0,stop,0.5451129,2
34,0.6,bsl,1,go,0.5451775,1
34,0.6,bsl,1,go,0.545129,1
34,0.6,bsl,1,go,0.5451442,1
34,0.4,bsl,0,stop,0.5451016,2
34,0.2,bsl,0,stop,0.5450684,2
34,0.8,bsl,1,go,0.545154,1
34,0.8,bsl,1,go,0.545091,1
34,1.0,bsl,1,go,0.5450062,1
34,0.0,bsl,0,stop,0.5451595,2
34,0.0,bsl,0,stop,0.545881,2
34,0.2,bsl,0,stop,0.5461403,2
34,1.0,bsl,1,go,0.5451906,1
34,0.2,bsl,0,stop,0.5450912,2
34,0.0,bsl,0,stop,0.5450589,2
34,0.2,bsl,0,stop,0.5463649,2
34,0.6,bsl,1,go,0.5451807,1
34,0.8,bsl,0,stop,0.5451068,1
34,1.0,bsl,1,go,0.545175,1
34,0.4,bsl,0,stop,0.5583868,2
34,1.0,bsl,1,go,0.5468578,1
34,1.0,bsl,1,go,0.5581918,1
34,0.6,bsl,1,go,0.4651849,1
34,0.0,bsl,0,stop,0.5450666,2
34,0.2,bsl,0,stop,0.5451439,2
34,0.4,bsl,0,stop,0.5451036,2
34,0.2,bsl,0,stop,0.545129,2
34,0.0,bsl,0,stop,0.5451555,2
34,0.6,bsl,1,go,0.545115,1
34,0.0,bsl,0,stop,0.5451158,2
34,0.4,bsl,0,stop,0.5450986,2
34,0.4,bsl,0,stop,0.5583998,2
34,0.8,bsl,1,go,0.5450992,1
34,0.6,bsl,1,go,0.5450888,1
34,1.0,bsl,1,go,0.5451462,1
34,0.4,bsl,1,go,0.5569416,2
34,0.0,bsl,0,stop,0.5582424,2
34,0.2,bsl,0,stop,0.545051,2
34,1.0,bsl,1,go,0.50521,1
34,0.8,bsl,1,go,0.5451057,1
34,0.8,bsl,1,go,0.5451839,1
34,1.0,bsl,1,go,0.5450758,1
34,0.6,bsl,1,go,0.5574863,1
34,0.2,bsl,0,stop,0.5451218,2
34,0.8,bsl,1,go,0.5450914,1
34,1.0,bsl,1,go,0.5452551,1
34,0.0,bsl,0,stop,0.5451675,2
34,0.4,bsl,1,go,0.5451226,2
34,0.0,bsl,0,stop,0.5450639,2
34,0.2,bsl,0,stop,0.5450887,2
34,0.8,bsl,1,go,0.5450874,1
34,0.2,bsl,0,stop,0.5451052,2
34,0.4,bsl,1,go,0.5450039,2
34,0.6,bsl,0,stop,0.5451833,1
34,0.2,bsl,0,stop,0.5450575,2
34,0.0,bsl,0,stop,0.545104,2
34,0.4,bsl,0,stop,0.5452461,2
34,1.0,bsl,1,go,0.5451161,1
34,0.0,bsl,0,stop,0.5451959,2
34,0.8,bsl,1,go,0.5582955,1
34,0.4,bsl,0,stop,0.5451806,2
34,0.8,bsl,1,go,0.5580977,1
34,0.6,bsl,1,go,0.5450572,1
34,0.6,bsl,1,go,0.5450369,1
34,0.2,bsl,0,stop,0.55753,2
34,1.0,bsl,1,go,0.5184532,1
34,0.6,bsl,1,go,0.5450811,1
34,1.0,bsl,1,go,0.5582388,1
34,1.0,bsl,1,go,0.5452493,1
34,0.8,bsl,1,go,0.4908124,1
34,1.0,bsl,1,go,0.5453407,1
34,0.2,bsl,0,stop,0.5451654,2
34,0.2,bsl,0,stop,0.5582101,2
34,0.0,bsl,0,stop,0.5450199,2
34,0.0,bsl,0,stop,0.5451337,2
34,0.8,bsl,1,go,0.5451669,1
34,1.0,bsl,1,go,0.5453187,1
34,0.0,bsl,0,stop,0.5451506,2
34,0.2,bsl,0,stop,0.5451184,2
34,0.0,bsl,0,stop,0.5574937,2
34,0.2,bsl,0,stop,0.5452144,2
34,1.0,bsl,1,go,0.5451321,1
34,0.4,bsl,1,go,0.5573882,2
34,0.6,bsl,1,go,0.5451794,1
34,0.8,bsl,1,go,0.5451485,1
34,0.6,bsl,1,go,0.5451908,1
34,1.0,bsl,1,go,0.5451647,1
34,1.0,bsl,1,go,0.5451347,1
34,0.6,bsl,1,go,0.5462223,1
34,0.4,bsl,1,go,0.5450879,2
34,0.6,bsl,1,go,0.5461912,1
34,0.8,bsl,1,go,0.5451143,1
34,0.8,bsl,1,go,0.5451283,1
34,0.4,bsl,1,go,0.5450954,2
34,0.4,bsl,1,go,0.5450571,2
34,1.0,bsl,1,go,0.5451238,1
34,0.6,bsl,1,go,0.5318122,1
34,0.6,bsl,1,go,0.5582871,1
34,1.0,bsl,1,go,0.5450668,1
34,0.0,bsl,0,stop,0.5451667,2
34,0.2,bsl,0,stop,0.5450524,2
34,0.8,bsl,1,go,0.5582579,1
34,0.6,bsl,1,go,0.5583016,1
34,0.4,bsl,0,stop,0.5451338,2
34,0.4,bsl,1,go,0.5450966,2
34,0.8,bsl,1,go,0.5451162,1
34,0.4,bsl,1,go,0.5451141,2
34,0.2,bsl,0,stop,0.5450441,2
34,1.0,bsl,1,go,0.5582808,1
34,1.0,bsl,1,go,0.5450475,1
34,0.8,bsl,1,go,0.5452077,1
34,1.0,bsl,1,go,0.5452258,1
34,0.2,bsl,0,stop,0.5582344,2
34,0.4,bsl,0,stop,0.5451966,2
34,0.8,bsl,1,go,0.5451953,1
34,0.6,bsl,1,go,0.5451431,1
34,0.0,bsl,0,stop,0.54514,2
34,0.0,bsl,0,stop,0.5451789,2
34,0.2,bsl,1,go,0.5452526,2
34,0.0,bsl,0,stop,0.5450624,2
34,1.0,pnl,1,go,0.5452055,1
34,1.0,pnl,1,go,0.5584011,1
34,1.0,pnl,1,go,0.5451913,1
34,1.0,pnl,1,go,0.5582861,1
34,1.0,pnl,1,go,0.545135,1
34,1.0,pnl,1,go,0.5453111,1
34,1.0,pnl,1,go,0.5452219,1
34,1.0,pnl,1,go,0.5450109,1
34,0.8,pnl,1,go,0.5451057,1
34,0.4,pnl,0,stop,0.5451692,2
34,0.6,pnl,1,go,0.5452432,1
34,0.2,pnl,0,stop,0.5583377,2
34,0.0,pnl,0,stop,0.5451594,2
34,0.8,pnl,1,go,0.545098,1
34,0.6,pnl,1,go,0.5450448,1
34,0.0,pnl,0,stop,0.5451439,2
34,0.8,pnl,1,go,0.5450609,1
34,1.0,pnl,1,go,0.545148,1
34,1.0,pnl,1,go,0.5451375,1
34,0.4,pnl,0,stop,0.5451667,2
34,0.0,pnl,0,stop,0.5583704,2
34,0.0,pnl,0,stop,0.5450846,2
34,0.2,pnl,0,stop,0.5451192,2
34,0.4,pnl,0,stop,0.545027,2
34,1.0,pnl,1,go,0.5311994,1
34,0.4,pnl,1,go,0.5451244,2
34,0.8,pnl,1,go,0.5583193,1
34,0.2,pnl,0,stop,0.5451179,2
34,1.0,pnl,1,go,0.5584911,1
34,0.6,pnl,0,stop,0.5582765,1
34,0.6,pnl,1,go,0.5451307,1
34,0.2,pnl,0,stop,0.5583896,2
34,1.0,pnl,1,go,0.5451302,1
34,0.8,pnl,1,go,0.5450936,1
34,0.8,pnl,1,go,0.5451448,1
34,0.2,pnl,0,stop,0.5580153,2
34,0.6,pnl,1,go,0.5450626,1
34,0.8,pnl,1,go,0.5451553,1
34,0.4,pnl,0,stop,0.5450886,2
34,0.2,pnl,1,go,0.5451281,2
34,0.0,pnl,1,go,0.5451225,2
34,0.0,pnl,0,stop,0.5583366,2
34,0.6,pnl,1,go,0.5451451,1
34,0.4,pnl,0,stop,0.558133,2
34,0.6,pnl,1,go,0.5451157,1
34,0.0,pnl,0,stop,0.5450703,2
34,1.0,pnl,1,go,0.5450467,1
34,0.8,pnl,1,go,0.5450886,1
34,0.6,pnl,0,stop,0.5451596,1
34,0.4,pnl,0,stop,0.5450112,2
34,0.2,pnl,0,stop,0.5583487,2
34,1.0,pnl,1,go,0.5452239,1
34,0.2,pnl,0,stop,0.5583708,2
34,0.0,pnl,1,go,0.5451093,2
34,1.0,pnl,1,go,0.5582654,1
34,0.4,pnl,0,stop,0.5450386,2
34,1.0,pnl,1,go,0.5451225,1
34,1.0,pnl,1,go,0.545128,1
34,1.0,pnl,1,go,0.5450701,1
34,0.0,pnl,0,stop,0.5451661,2
34,0.2,pnl,0,stop,0.5451126,2
34,0.8,pnl,1,go,0.5318489,1
34,0.8,pnl,1,go,0.5451756,1
34,0.4,pnl,1,go,0.545094,2
34,0.8,pnl,1,go,0.5460092,1
34,0.8,pnl,1,go,0.5450067,1
34,0.6,pnl,1,go,0.5459863,1
34,0.4,pnl,1,go,0.5581246,2
34,0.2,pnl,0,stop,0.5450199,2
34,0.6,pnl,1,go,0.545077,1
34,1.0,pnl,1,go,0.5453522,1
34,1.0,pnl,1,go,0.54509,1
34,0.2,pnl,0,stop,0.5583183,2
34,0.4,pnl,0,stop,0.5450445,2
34,0.0,pnl,0,stop,0.5451297,2
34,0.0,pnl,0,stop,0.5453088,2
34,0.6,pnl,1,go,0.5451837,1
34,1.0,pnl,1,go,0.5452287,1
34,0.0,pnl,0,stop,0.5583728,2
34,0.6,pnl,1,go,0.5451345,1
34,0.4,pnl,1,go,0.5450166,2
34,0.2,pnl,0,stop,0.5451174,2
34,1.0,pnl,1,go,0.4537624,1
34,0.4,pnl,0,stop,0.5450239,2
34,0.4,pnl,1,go,0.5451803,2
34,0.2,pnl,0,stop,0.5573484,2
34,0.6,pnl,0,stop,0.545192,1
34,0.0,pnl,0,stop,0.5582603,2
34,0.2,pnl,1,go,0.5451683,2
34,0.0,pnl,0,stop,0.5450358,2
34,0.4,pnl,1,go,0.545201,2
34,1.0,pnl,1,go,0.5452949,1
34,0.4,pnl,1,go,0.5450729,2
34,1.0,pnl,1,go,0.5574223,1
34,0.2,pnl,0,stop,0.5450599,2
34,0.2,pnl,0,stop,0.5451118,2
34,0.8,pnl,1,go,0.5451642,1
34,0.8,pnl,1,go,0.5452453,1
34,0.6,pnl,1,go,0.5451768,1
34,0.6,pnl,1,go,0.5452315,1
34,0.6,pnl,1,go,0.5452007,1
34,1.0,pnl,1,go,0.5450964,1
34,0.8,pnl,1,go,0.5450502,1
34,0.0,pnl,0,stop,0.5451178,2
34,0.8,pnl,1,go,0.5450796,1
34,0.0,pnl,0,stop,0.5450772,2
34,1.0,pnl,1,go,0.5450325,1
34,1.0,pnl,1,go,0.5467298,1
34,0.6,pnl,1,go,0.5451251,1
34,0.0,pnl,0,stop,0.5451814,2
34,0.2,pnl,1,go,0.5450139,2
34,0.6,pnl,1,go,0.5450914,1
34,0.0,pnl,0,stop,0.5450841,2
34,1.0,pnl,1,go,0.5450107,1
34,0.2,pnl,1,go,0.5450753,2
34,0.8,pnl,1,go,0.5454236,1
34,0.2,pnl,1,go,0.5452092,2
34,0.4,pnl,1,go,0.5584133,2
34,0.4,pnl,0,stop,0.5450237,2
34,0.8,pnl,1,go,0.545089,1
34,0.6,pnl,1,go,0.5451494,1
34,1.0,pnl,1,go,0.5452626,1
34,1.0,pnl,1,go,0.5451214,1
34,0.6,pnl,0,stop,0.5451133,1
34,0.4,pnl,1,go,0.5451139,2
34,0.8,pnl,1,go,0.5451077,1
34,0.2,pnl,0,stop,0.5450874,2
34,0.0,pnl,0,stop,0.5450044,2
34,0.0,pnl,0,stop,0.5451053,2
34,1.0,pnl,1,go,0.5584352,1
34,0.4,pnl,0,stop,0.5450783,2
34,0.8,pnl,1,go,0.5451406,1
34,1.0,pnl,1,go,0.5469806,1
34,0.6,pnl,0,stop,0.5453756,1
34,0.8,pnl,1,go,0.5450681,1
34,0.0,pnl,0,stop,0.5451338,2
34,0.8,pnl,1,go,0.5451923,1
34,0.8,pnl,1,go,0.5451427,1
34,0.4,pnl,0,stop,0.5450708,2
34,0.4,pnl,1,go,0.5452464,2
34,0.0,pnl,0,stop,0.5581975,2
34,1.0,pnl,1,go,0.545133,1
34,1.0,pnl,1,go,0.545072,1
34,0.2,pnl,1,go,0.5451813,2
34,0.8,pnl,1,go,0.5452096,1
34,0.6,pnl,1,go,0.5460517,1
34,0.4,pnl,0,stop,0.5452169,2
34,0.6,pnl,1,go,0.545155,1
34,0.2,pnl,0,stop,0.5450691,2
34,0.2,pnl,0,stop,0.5450706,2
34,0.4,pnl,1,go,0.5451621,2
34,1.0,pnl,1,go,0.5450726,1
34,0.0,pnl,1,go,0.5451041,2
34,1.0,pnl,1,go,0.5582268,1
34,0.6,pnl,0,stop,0.545135,1
34,0.2,pnl,0,stop,0.5451232,2
34,0.0,pnl,0,stop,0.5451381,2
34,1.0,pnl,1,go,0.5451121,1
34,0.8,pnl,1,go,0.5583785,1
34,0.0,pnl,0,stop,0.5451575,2
34,0.6,pnl,1,go,0.5451534,1
34,0.6,pnl,1,go,0.5450964,1
34,0.0,pnl,0,stop,0.5452264,2
34,0.8,pnl,1,go,0.5451569,1
34,0.2,pnl,0,stop,0.5451607,2
34,0.6,pnl,1,go,0.5450015,1
34,0.6,pnl,0,stop,0.5452255,1
34,1.0,pnl,1,go,0.5451775,1
34,1.0,pnl,1,go,0.5452741,1
34,0.0,pnl,0,stop,0.545157,2
34,0.4,pnl,1,go,0.5452255,2
34,0.4,pnl,0,stop,0.5451257,2
34,0.8,pnl,1,go,0.5450975,1
34,0.2,pnl,0,stop,0.545165,2
34,0.0,pnl,0,stop,0.5451435,2
34,0.8,pnl,1,go,0.5451632,1
34,0.2,pnl,0,stop,0.54503,2
34,1.0,pnl,1,go,0.5451514,1
34,1.0,pnl,1,go,0.5452138,1
34,0.2,pnl,0,stop,0.5450282,2
34,0.4,pnl,0,stop,0.5452255,2
34,0.4,pnl,1,go,0.5451535,2
34,1.0,pnl,1,go,0.5450506,1
34,0.2,pnl,0,stop,0.5450952,2
34,0.6,pnl,0,stop,0.5451741,1
34,0.0,pnl,0,stop,0.5574205,2
34,0.6,pnl,1,go,0.5452702,1
34,1.0,pnl,1,go,0.5452018,1
34,0.8,pnl,1,go,0.5454533,1
34,0.4,pnl,0,stop,0.5452518,2
34,0.4,pnl,1,go,0.5452224,2
34,1.0,pnl,1,go,0.5452156,1
34,0.6,pnl,1,go,0.5450636,1
34,0.2,pnl,0,stop,0.545551,2
34,0.4,pnl,1,go,0.545027,2
34,0.0,pnl,0,stop,0.5450038,2
34,1.0,pnl,1,go,0.5451676,1
34,0.8,pnl,1,go,0.5451343,1
34,0.8,pnl,1,go,0.5450826,1
34,0.4,pnl,1,go,0.5452036,2
34,0.2,pnl,1,go,0.5451269,2
34,1.0,pnl,1,go,0.5450703,1
34,0.6,pnl,0,stop,0.5451475,1
34,0.0,pnl,0,stop,0.5450688,2
34,0.2,pnl,0,stop,0.5454716,2
34,0.8,pnl,1,go,0.5451918,1
34,0.0,pnl,0,stop,0.5450678,2
34,1.0,pnl,1,go,0.5451215,1
34,0.4,pnl,0,stop,0.5584114,2
34,0.6,pnl,1,go,0.5451127,1
34,0.8,pnl,1,go,0.5450636,1
34,0.8,pnl,1,go,0.5450751,1
34,0.8,pnl,1,go,0.5450647,1
34,0.4,pnl,1,go,0.5451319,2
34,1.0,pnl,1,go,0.5574982,1
34,1.0,pnl,1,go,0.5450892,1
34,0.2,pnl,0,stop,0.5451621,2
34,0.0,pnl,0,stop,0.5451463,2
34,0.2,pnl,0,stop,0.5450361,2
34,0.0,pnl,0,stop,0.5451,2
34,0.4,pnl,1,go,0.5451485,2
34,0.6,pnl,1,go,0.5451774,1
34,0.0,pnl,0,stop,0.5451468,2
34,0.6,pnl,1,go,0.5450428,1
34,1.0,pnl,1,go,0.5583309,1
34,0.6,pnl,1,go,0.5450785,1
34,0.0,pnl,0,stop,0.5450579,2
34,0.2,pnl,0,stop,0.5451665,2
34,0.2,pnl,0,stop,0.5450898,2
34,1.0,pnl,1,go,0.5464547,1
34,0.4,pnl,0,stop,0.5452353,2
34,0.8,pnl,1,go,0.5464294,1
34,1.0,pnl,1,go,0.5468739,1
34,0.6,pnl,1,go,0.5582279,1
34,1.0,pnl,1,go,0.5450703,1
34,0.2,pnl,0,stop,0.545075,2
34,0.8,pnl,1,go,0.5451663,1
34,0.2,pnl,0,stop,0.5450302,2
34,0.6,pnl,1,go,0.5453908,1
34,0.0,pnl,0,stop,0.5452118,2
34,0.8,pnl,1,go,0.5450374,1
34,0.0,pnl,0,stop,0.5452061,2
34,0.4,pnl,0,stop,0.5453664,2
34,0.4,pnl,0,stop,0.5451898,2
34,0.0,pnl,0,stop,0.5452134,2
34,0.4,pnl,0,stop,0.5451129,2
34,0.2,pnl,0,stop,0.5451404,2
34,0.2,pnl,1,go,0.5452124,2
34,0.6,pnl,1,go,0.5452014,1
34,0.8,pnl,1,go,0.5450812,1
34,0.0,pnl,0,stop,0.5581594,2
34,1.0,pnl,1,go,0.5451717,1
34,0.8,pnl,1,go,0.5452473,1
34,0.6,pnl,1,go,0.5451295,1
34,1.0,pnl,1,go,0.5451964,1
34,1.0,pnl,1,go,0.5452126,1
34,0.4,pnl,0,stop,0.5452137,2
35,1.0,bsl,1,go,0.4267007,1
35,1.0,bsl,1,go,0.4781644,1
35,1.0,bsl,1,go,0.518248,1
35,1.0,bsl,1,go,0.5449855,1
35,1.0,bsl,1,go,0.5450392,1
35,1.0,bsl,1,go,0.5317129,1
35,1.0,bsl,1,go,0.5188631,1
35,1.0,bsl,1,go,0.3993962,1
35,0.6,bsl,1,go,0.5579867,1
35,1.0,bsl,1,go,0.5449976,1
35,1.0,bsl,1,go,0.505004,1
35,0.0,bsl,0,stop,0.5450179,2
35,0.2,bsl,0,stop,0.5451732,2
35,0.8,bsl,1,go,0.5449314,1
35,0.8,bsl,1,go,0.5583325,1
35,0.6,bsl,1,go,0.5450395,1
35,0.2,bsl,0,stop,0.5451252,2
35,1.0,bsl,1,go,0.558298,1
35,0.0,bsl,0,stop,0.5451138,2
35,1.0,bsl,1,go,0.544963,1
35,0.0,bsl,0,stop,0.5450859,2
35,0.4,bsl,1,go,0.5450174,2
35,0.4,bsl,1,go,0.5581788,2
35,0.4,bsl,1,go,0.5454558,2
35,0.8,bsl,1,go,0.5316587,1
35,0.6,bsl,1,go,0.5448163,1
35,0.4,bsl,1,go,0.5573894,2
35,0.6,bsl,1,go,0.5450187,1
35,0.2,bsl,0,stop,0.5450663,2
35,0.0,bsl,1,go,0.5051157,2
35,0.2,bsl,0,stop,0.5467885,2
35,0.8,bsl,1,go,0.5183586,1
35,1.0,bsl,1,go,0.5580402,1
35,0.4,bsl,1,go,0.5581892,2
35,0.2,bsl,0,stop,0.5450698,2
35,1.0,bsl,1,go,0.5201731,1
35,0.4,bsl,1,go,0.558092,2
35,0.0,bsl,0,stop,0.5450567,2
35,0.0,bsl,0,stop,0.5583088,2
35,0.4,bsl,1,go,0.5451007,2
35,0.8,bsl,1,go,0.5450902,1
35,0.6,bsl,1,go,0.5450486,1
35,1.0,bsl,1,go,0.5183221,1
35,0.4,bsl,1,go,0.5450203,2
35,0.6,bsl,1,go,0.5450916,1
35,0.0,bsl,0,stop,0.5451844,2
35,0.0,bsl,1,go,0.5451062,2
35,1.0,bsl,1,go,0.425152,1
35,0.2,bsl,0,stop,0.5450348,2
35,0.8,bsl,1,go,0.5450917,1
35,0.6,bsl,1,go,0.5450502,1
35,0.8,bsl,1,go,0.4918892,1
35,0.2,bsl,0,stop,0.5583009,2
35,0.8,bsl,1,go,0.5450128,1
35,0.2,bsl,0,stop,0.5450323,2
35,0.6,bsl,1,go,0.5451109,1
35,1.0,bsl,1,go,0.5450917,1
35,1.0,bsl,1,go,0.4784703,1
35,0.4,bsl,1,go,0.558257,2
35,0.0,bsl,0,stop,0.5585322,2
35,0.0,bsl,0,stop,0.5450886,2
35,0.6,bsl,1,go,0.5451247,1
35,0.2,bsl,0,stop,0.5464472,2
35,0.4,bsl,1,go,0.5450133,2
35,0.0,bsl,0,stop,0.5468082,2
35,0.4,bsl,0,stop,0.5451709,2
35,0.2,bsl,0,stop,0.546117,2
35,0.8,bsl,1,go,0.5450698,1
35,0.2,bsl,0,stop,0.5450869,2
35,0.8,bsl,1,go,0.5457458,1
35,1.0,bsl,1,go,0.5184885,1
35,0.0,bsl,0,stop,0.5462765,2
35,1.0,bsl,1,go,0.5450692,1
35,0.6,bsl,1,go,0.4784632,1
35,0.6,bsl,1,go,0.505178,1
35,0.6,bsl,1,go,0.5578979,1
35,0.8,bsl,1,go,0.5580596,1
35,0.4,bsl,0,stop,0.5583174,2
35,1.0,bsl,1,go,0.545137,1
35,0.8,bsl,1,go,0.5583859,1
35,1.0,bsl,1,go,0.545108,1
35,0.2,bsl,0,stop,0.5575852,2
35,1.0,bsl,1,go,0.5468738,1
35,0.8,bsl,1,go,0.371849,1
35,1.0,bsl,1,go,0.5450506,1
35,0.0,bsl,0,stop,0.5456599,2
35,0.4,bsl,0,stop,0.5451016,2
35,0.0,bsl,0,stop,0.5450611,2
35,0.8,bsl,1,go,0.5450743,1
35,0.4,bsl,0,stop,0.5451743,2
35,0.2,bsl,1,go,0.3718843,2
35,0.0,bsl,0,stop,0.5451138,2
35,0.4,bsl,1,go,0.5451141,2
35,1.0,bsl,1,go,0.5584495,1
35,0.8,bsl,1,go,0.5450868,1
35,1.0,bsl,1,go,0.5450725,1
35,1.0,bsl,1,go,0.3585058,1
35,0.0,bsl,0,stop,0.5583608,2
35,0.6,bsl,1,go,0.5450279,1
35,0.2,bsl,0,stop,0.5451024,2
35,0.6,bsl,1,go,0.5450146,1
35,0.4,bsl,1,go,0.5451162,2
35,0.2,bsl,0,stop,0.5451747,2
35,0.8,bsl,1,go,0.5450077,1
35,0.2,bsl,0,stop,0.5450627,2
35,0.6,bsl,1,go,0.5582574,1
35,0.6,bsl,0,stop,0.545021,1
35,1.0,bsl,1,go,0.5583167,1
35,0.8,bsl,1,go,0.5583427,1
35,0.6,bsl,1,go,0.5451285,1
35,1.0,bsl,1,go,0.5450721,1
35,1.0,bsl,1,go,0.545113,1
35,0.8,bsl,1,go,0.4651501,1
35,0.0,bsl,0,stop,0.5451134,2
35,0.8,bsl,1,go,0.545017,1
35,0.2,bsl,0,stop,0.5450877,2
35,1.0,bsl,1,go,0.5450485,1
35,0.0,bsl,0,stop,0.5451472,2
35,0.4,bsl,1,go,0.5584127,2
35,0.2,bsl,0,stop,0.5450155,2
35,1.0,bsl,1,go,0.5450245,1
35,0.4,bsl,1,go,0.5451707,2
35,0.8,bsl,1,go,0.491749,1
35,0.2,bsl,0,stop,0.5450516,2
35,0.4,bsl,1,go,0.5450771,2
35,0.6,bsl,1,go,0.5184404,1
35,0.0,bsl,0,stop,0.5583711,2
35,0.4,bsl,1,go,0.5450911,2
35,0.6,bsl,1,go,0.5468352,1
35,0.0,bsl,0,stop,0.5582878,2
35,0.6,bsl,1,go,0.5450625,1
35,0.2,bsl,0,stop,0.5451319,2
35,1.0,bsl,1,go,0.545043,1
35,0.2,bsl,0,stop,0.5585339,2
35,0.6,bsl,1,go,0.5051009,1
35,0.2,bsl,0,stop,0.5450685,2
35,1.0,bsl,1,go,0.5451577,1
35,0.0,bsl,0,stop,0.545113,2
35,0.8,bsl,1,go,0.4117492,1
35,0.8,bsl,1,go,0.5451821,1
35,1.0,bsl,1,go,0.5450132,1
35,0.6,bsl,1,go,0.5451176,1
35,0.8,bsl,1,go,0.5450591,1
35,0.0,bsl,0,stop,0.5451159,2
35,0.2,bsl,0,stop,0.5451175,2
35,0.8,bsl,1,go,0.5451663,1
35,0.0,bsl,0,stop,0.5460538,2
35,1.0,bsl,1,go,0.4931263,1
35,0.2,bsl,0,stop,0.5450132,2
35,0.4,bsl,1,go,0.545003,2
35,0.4,bsl,1,go,0.5450364,2
35,0.0,bsl,0,stop,0.5582912,2
35,0.6,bsl,1,go,0.5450897,1
35,0.4,bsl,1,go,0.5450513,2
35,0.6,bsl,1,go,0.5450177,1
35,0.4,bsl,1,go,0.5451562,2
35,1.0,bsl,1,go,0.5582793,1
35,1.0,bsl,1,go,0.5450559,1
35,0.8,bsl,1,go,0.3851595,1
35,0.4,bsl,1,go,0.5583947,2
35,0.4,bsl,1,go,0.5467347,2
35,0.2,bsl,0,stop,0.5450034,2
35,0.6,bsl,1,go,0.545127,1
35,0.0,bsl,0,stop,0.5450967,2
